tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids
28644,2,28644,Eufriesea,"",eukaryota,false,8278432144.864536,100,100,328781.94834134623,1513297,3537,1444187,86.9067,1168.25,10^-205.924,,,,,100,499062.56971716904,2297054,3973,2251646,75.4653,293.15,10^0.00327605,,,,,"[516756, 28645, 516763, 516762, 323829]"
516756,1,28644,Eufriesea mexicana,"",eukaryota,false,8278432144.864536,100,100,328781.5138173257,1513295,3537,1444187,86.9067,1168.25,10^-205.924,,,,,100,499061.700669128,2297050,3973,2251646,75.4653,293.151,10^0.00327606,,,,,
28645,1,28644,Eufriesea caerulescens,"",eukaryota,false,6517.860307818219,100,,,,,,,,,,,,,100,0.6517860307818218,3,,,95.3,31.0,10^5.325e-12,,,,,
516763,1,28644,Eufriesea tucumana,"",eukaryota,false,2172.620102606073,100,100,0.2172620102606073,1,,,100.0,75.0,10^-38.6685,,,,,,,,,,,,,,,,,
516762,1,28644,Eufriesea surinamensis,"",eukaryota,false,2172.620102606073,100,100,0.2172620102606073,1,,,100.0,100.0,10^-55.6982,,,,,,,,,,,,,,,,,
323829,1,28644,Eufriesea venusta,"",eukaryota,false,2172.620102606073,100,,,,,,,,,,,,,100,0.2172620102606073,1,,,81.3,32.0,10^3.09e-07,,,,,
117248,2,117248,Habropoda,"",eukaryota,false,541399142.1113914,100,99,853.6224383139261,3929,27,2290,86.7158,301.868,10^-70.081,0.0192397,0.0816273,,,100,53303.27885934766,245341,144,243559,69.3708,122.554,10^0.00450968,,,,,[597456]
597456,1,117248,Habropoda laboriosa,"",eukaryota,false,541399142.1113914,100,99,853.6224383139261,3929,27,2290,86.7158,301.868,10^-70.081,0.0192397,0.0816273,,,100,53303.27885934766,245341,144,243559,69.3708,122.554,10^0.00450968,,,,,
28641,2,28641,Bombus,bumble bees,eukaryota,false,529829955.49061674,100,99,78471.9964379877,361186,257,353801,84.7334,346.448,10^-71.6336,0.017132,0.0726847,,,100,20210.798504492996,93025,254,88631,79.474,311.105,10^0.0109427,,,,,"[2705177, 207650, 30195, 132113, 103933, 130704, 65598, 130694, 130678, 28643, 1164557, 30193, 30192, 130701, 203812, 85660, 30201, 2079339, 395577, 396416, 395536, 207645]"
2705177,1,28641,Bombus vancouverensis,"",eukaryota,false,529829955.49061674,100,100,48974.76782892558,225418,40,224719,84.6561,318.469,10^-53.4052,,,,,100,4497.975398425353,20703,48,20202,87.1949,238.69,10^0.0106974,,,,,
207650,1,28641,Bombus vosnesenskii,"",eukaryota,false,270111624.3163298,100,100,17222.5768153686,79271,33,78585,83.7021,316.948,10^-72.4376,,,,,100,9960.811384418063,45847,39,45427,78.1181,370.183,10^0.00445924,,,,,
30195,1,28641,Bombus terrestris,buff-tailed bumblebee,eukaryota,false,109195845.72898531,100,99,7042.113538577064,32413,102,30544,85.9142,292.99,10^-58.2716,0.017132,0.0726847,,,100,4017.60909373915,18492,67,17810,75.265,340.953,10^0.0113148,,,,,
132113,1,28641,Bombus impatiens,common eastern bumble bee,eukaryota,false,50659048.11106888,100,100,3692.8023883995425,16997,45,15274,85.5547,627.849,10^-200.517,,,,,100,1410.0304465913414,6490,74,3998,78.2875,172.712,10^0.037909,,,,,
103933,1,28641,Bombus bifarius,"",eukaryota,false,14027912.76409458,100,100,1114.9886366574367,5132,35,4581,86.2994,753.411,10^-187.987,,,,,100,298.95252611859564,1376,24,1121,60.5304,97.2457,10^0.0627757,,,,,
130704,1,28641,Bombus ignitus,"",eukaryota,false,3943088.224219762,100,100,393.2442385716992,1810,,,86.0359,84.0064,10^-28.5237,,,,,100,4.997026235993968,23,1,4,70.6682,30.85,10^0.0281223,,,,,
65598,1,28641,Bombus pascuorum,"",eukaryota,false,154929.53951683908,100,100,14.991078707981904,69,1,69,84.365,307.0,10^-75.5498,,,,,100,0.6517860307818218,3,,,85.0667,31.6667,10^8.6336e-05,,,,,
130694,1,28641,Bombus florilegus,"",eukaryota,false,152061.68098139905,100,100,0.2172620102606073,1,,,90.0,50.0,10^-14.8281,,,,,100,14.991078707981904,69,1,69,72.727,88.0,10^0.0,,,,,
130678,1,28641,Bombus ardens,"",eukaryota,false,62375.92314582035,100,100,6.300598297557611,29,1,29,100.0,52.0,10^-16.4881,,,,,,,,,,,,,,,,,
