tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids
117248,2,117248,Habropoda,"",eukaryota,false,631107220.4070985,100,99,7501.628846847899,6298,58,2988,86.0825,368.607,10^-121.409,0.0192397,0.0816273,,,100,55758.37560791423,46812,142,43720,73.3704,175.951,10^0.00298162,,,,,[597456]
597456,1,117248,Habropoda laboriosa,"",eukaryota,false,631107220.4070985,100,99,7501.628846847899,6298,58,2988,86.0825,368.607,10^-121.409,0.0192397,0.0816273,,,100,55758.37560791423,46812,142,43720,73.3704,175.951,10^0.00298162,,,,,
178032,2,178032,Dufourea,"",eukaryota,false,548145561.139228,99,99,22202.34387190296,18640,131,12495,85.0962,510.425,10^-131.637,0.0337553,0.143212,,,99,33725.169763361606,28314,321,24172,72.0916,250.49,10^0.0185931,0.101775,0.313484,,,[178035]
178035,1,178032,Dufourea novaeangliae,"",eukaryota,false,548145561.139228,99,99,22202.34387190296,18640,131,12495,85.0962,510.425,10^-131.637,0.0337553,0.143212,,,99,33725.169763361606,28314,321,24172,72.0916,250.49,10^0.0185931,0.101775,0.313484,,,
178049,2,178049,Nomia,"",eukaryota,false,283056062.1093894,100,100,14797.195167416869,12423,121,7508,86.3774,432.347,10^-111.598,,,,,100,13508.411043522074,11341,140,8626,78.1397,159.952,10^0.00825755,,,,,[2448451]
2448451,1,178049,Nomia melanderi,Alkali bee,eukaryota,false,283056062.1093894,100,100,14797.195167416869,12423,121,7508,86.3774,432.347,10^-111.598,,,,,100,13508.411043522074,11341,140,8626,78.1397,159.952,10^0.00825755,,,,,
28651,2,28651,Melipona,"",eukaryota,false,267952750.9347258,100,100,4.764451474657287,4,,,90.4705,102.75,10^-43.5279,,,,,100,26792.892867735252,22494,27,21891,60.9496,152.232,10^0.0283218,,,,,"[166423, 300638, 300637]"
166423,1,28651,Melipona quadrifasciata,"",eukaryota,false,267952750.9347258,100,100,2.3822257373286435,2,,,90.6965,121.0,10^-54.2525,,,,,100,26792.892867735252,22494,27,21891,60.9496,152.232,10^0.0283218,,,,,
300638,1,28651,Melipona quinquefasciata,"",eukaryota,false,11911.128686643218,100,100,1.1911128686643218,1,,,93.333,60.0,10^-22.9832,,,,,,,,,,,,,,,,,
300637,1,28651,Melipona subnitida,"",eukaryota,false,11911.128686643218,100,100,1.1911128686643218,1,,,87.156,109.0,10^-42.6232,,,,,,,,,,,,,,,,,
115080,2,115080,Megalopta,"",eukaryota,false,237245861.1805596,100,100,18300.258114158638,15364,79,11326,86.9773,231.683,10^-68.7009,,,,,100,5424.328003897322,4554,92,2899,77.5426,128.098,10^0.00199145,,,,,[115081]
115081,1,115080,Megalopta genalis,"",eukaryota,false,237245861.1805596,100,100,18300.258114158638,15364,79,11326,86.9773,231.683,10^-68.7009,,,,,100,5424.328003897322,4554,92,2899,77.5426,128.098,10^0.00199145,,,,,
28641,2,28641,Bombus,bumble bees,eukaryota,false,221786883.70331284,100,99,29519.350224107886,24783,68,20542,85.5417,565.946,10^-129.776,0.017132,0.0726847,,,100,14064.660753188311,11808,118,7885,73.2085,189.004,10^0.0224183,,,,,"[207650, 132113, 30195, 2705177, 103933, 130704, 1164557, 30193, 309970, 30192, 130701, 103936, 65598, 85661, 395565, 184059, 28643]"
207650,1,28641,Bombus vosnesenskii,"",eukaryota,false,221786883.70331284,100,100,21423.356055796492,17986,8,17379,83.3642,1168.37,10^-235.321,,,,,100,969.5658750927579,814,15,535,71.5983,156.325,10^0.0200303,,,,,
132113,1,28641,Bombus impatiens,common eastern bumble bee,eukaryota,false,75255940.37765424,100,100,2010.5985223053751,1688,22,811,85.6385,294.979,10^-78.335,,,,,100,5535.101500683103,4647,34,3499,79.1421,98.3656,10^0.0435602,,,,,
30195,1,28641,Bombus terrestris,buff-tailed bumblebee,eukaryota,false,62710029.52768801,100,99,2224.998838664953,1868,20,479,87.5334,148.646,10^-51.6579,0.017132,0.0726847,,,100,4090.281590993281,3434,38,1486,71.8308,184.454,10^0.000330522,,,,,
2705177,1,28641,Bombus vancouverensis,"",eukaryota,false,44623376.066492684,100,100,1982.0118134574313,1664,10,1018,85.5126,482.026,10^-130.253,,,,,100,2500.1459113264114,2099,19,1673,71.3018,326.017,10^0.0239358,,,,,
103933,1,28641,Bombus bifarius,"",eukaryota,false,25843337.688836057,100,100,1824.7849147937409,1532,6,837,87.4553,224.489,10^-68.2867,,,,,100,777.7967032378021,653,10,542,61.4039,230.449,10^0.0369451,,,,,
130704,1,28641,Bombus ignitus,"",eukaryota,false,1296645.4688279806,100,100,16.675580161300505,14,1,13,82.4738,514.0,10^-120.156,,,,,100,113.15572252311057,95,1,94,86.4687,381.545,10^5.34091e-06,,,,,
1164557,1,28641,Bombus lantschouensis,"",eukaryota,false,702756.5925119498,100,,,,,,,,,,,,,100,70.27565925119498,59,1,56,62.1819,171.778,10^1.15926e-17,,,,,
30193,1,28641,Bombus lucorum,white-tailed bumblebee,eukaryota,false,224762.9983169575,100,100,15.484467292636182,13,,,90.2303,111.429,10^-44.5602,,,,,100,7.1466772119859305,6,,,68.88,63.8,10^1.7566e-06,,,,,
309970,1,28641,Bombus picipes,"",eukaryota,false,58960.08699888393,100,100,5.955564343321609,5,1,5,100.0,42.0,10^-10.9431,,,,,,,,,,,,,,,,,
30192,1,28641,Bombus lapidarius,"",eukaryota,false,47168.06959910714,100,100,4.764451474657287,4,,,89.605,135.75,10^-60.8841,,,,,,,,,,,,,,,,,
130701,1,28641,Bombus hypocrita,"",eukaryota,false,23584.03479955357,100,100,2.3822257373286435,2,,,92.989,77.0,10^-32.4844,,,,,,,,,,,,,,,,,
103936,1,28641,Bombus monticola,"",eukaryota,false,23584.03479955357,100,100,2.3822257373286435,2,,,88.5115,121.5,10^-46.4674,,,,,,,,,,,,,,,,,
65598,1,28641,Bombus pascuorum,"",eukaryota,false,23584.03479955357,100,100,2.3822257373286435,2,,,91.176,68.0,10^-25.6735,,,,,,,,,,,,,,,,,
85661,1,28641,Bombus huntii,"",eukaryota,false,11911.128686643218,100,,,,,,,,,,,,,100,1.1911128686643218,1,,,60.0,40.0,10^5.61e-05,,,,,
395565,1,28641,Bombus skorikovi,"",eukaryota,false,11792.017399776785,100,100,1.1911128686643218,1,,,90.323,62.0,10^-21.5965,,,,,,,,,,,,,,,,,
184059,1,28641,Bombus soroeensis,"",eukaryota,false,11792.017399776785,100,100,1.1911128686643218,1,,,97.222,36.0,10^-10.8537,,,,,,,,,,,,,,,,,
28643,1,28641,Bombus pensylvanicus,"",eukaryota,false,11792.017399776785,100,100,1.1911128686643218,1,,,91.111,45.0,10^-12.8153,,,,,,,,,,,,,,,,,
132116,2,132116,Megachile,"",eukaryota,false,217231601.17729595,99,99,5626.817191570256,4724,47,1265,86.9909,202.469,10^-66.0853,0.0768438,0.326021,,,99,16537.411068535443,13884,132,11731,75.4963,168.565,10^0.00786358,0.0384219,0.16301,,,[143995]
143995,1,132116,Megachile rotundata,alfalfa leafcutting bee,eukaryota,false,217231601.17729595,99,99,5626.817191570256,4724,47,1265,86.9909,202.469,10^-66.0853,0.0768438,0.326021,,,99,16537.411068535443,13884,132,11731,75.4963,168.565,10^0.00786358,0.0384219,0.16301,,,
124287,2,124287,Osmia,"",eukaryota,false,214055370.07281274,100,100,12592.44524751921,10572,105,5598,86.7209,266.898,10^-80.8353,,,,,99,26092.518500960632,21906,232,18097,73.0208,245.325,10^0.00892247,0.00961987,0.0408136,,,"[473952, 1437190, 124289, 549094]"
473952,1,124287,Osmia lignaria,orchard mason bee,eukaryota,false,214055370.07281274,100,100,6788.15223851797,5699,61,2799,86.7504,207.44,10^-66.7455,,,,,100,14765.035119962933,12396,125,10592,73.0281,293.392,10^0.00910023,,,,,
1437190,1,124287,Osmia bicornis,red mason bee,eukaryota,false,168969727.8664429,100,100,5801.910783263911,4871,44,2799,86.6801,336.609,10^-97.3482,,,,,99,11320.336703785713,9504,107,7505,73.0189,184.763,10^0.00871081,0.00961987,0.0408136,,,
124289,1,124287,Osmia cornifrons,"",eukaryota,false,82663.23308530393,100,100,1.1911128686643218,1,,,97.638,127.0,10^-70.0043,,,,,100,7.1466772119859305,6,,,68.0667,61.8333,10^1.45233e-09,,,,,
549094,1,124287,Osmia apicata,"",eukaryota,false,11911.128686643218,100,100,1.1911128686643218,1,,,93.151,73.0,10^-30.446,,,,,,,,,,,,,,,,,
