tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids
28641,2,28641,Bombus,bumble bees,eukaryota,false,6364332328.974562,100,99,408553.48449274286,2855826,20907,2674484,98.9727,1268.34,10^-244.357,0.017132,0.0726847,,,100,331693.82607355586,2318570,12666,2207450,97.6725,364.017,10^0.00436321,,,,,"[30195, 132113, 103933, 207650, 2705177, 130701, 130704, 30192, 30193, 28643, 1164557, 207648, 1164558, 130707, 65598, 395520, 103936, 217885, 395536, 309959, 85657, 30198, 421270, 396416, 203812, 130694, 30194]"
30195,1,28641,Bombus terrestris,buff-tailed bumblebee,eukaryota,false,6364332328.974562,100,99,357561.7299698343,2499389,17385,2360159,99.6245,1278.87,10^-247.774,0.017132,0.0726847,,,100,285986.9813540215,1999075,10234,1925524,98.8918,381.498,10^0.00274868,,,,,
132113,1,28641,Bombus impatiens,common eastern bumble bee,eukaryota,false,376097569.0006324,100,100,15856.44612599179,110838,1359,99080,94.4638,919.576,10^-200.272,,,,,100,21911.875235331372,153166,1026,136485,90.7419,240.887,10^0.00814718,,,,,
103933,1,28641,Bombus bifarius,"",eukaryota,false,189752954.03771904,100,100,13804.684542969955,96496,703,88764,94.523,1816.6,10^-258.7,,,,,100,5308.657706231647,37108,313,34500,87.6679,201.71,10^0.0220377,,,,,
207650,1,28641,Bombus vosnesenskii,"",eukaryota,false,178316665.0138818,100,100,8383.725006960582,58603,657,47889,94.986,966.846,10^-230.053,,,,,100,9531.778744497204,66628,471,61443,90.3544,335.265,10^0.0118192,,,,,
2705177,1,28641,Bombus vancouverensis,"",eukaryota,false,172384853.75309116,100,100,9319.192096026247,65142,758,58763,94.908,1206.02,10^-234.105,,,,,100,8012.485200243132,56008,608,48000,90.4405,260.789,10^0.0270326,,,,,
130701,1,28641,Bombus hypocrita,"",eukaryota,false,18137560.94914057,100,100,1797.9737536897528,12568,4,12363,98.709,253.688,10^-103.821,,,,,100,33.76207876120159,236,2,75,98.731,40.8995,10^6.28861e-06,,,,,
130704,1,28641,Bombus ignitus,"",eukaryota,false,16298901.029350452,100,100,1500.981908315793,10492,14,5432,98.7731,190.459,10^-76.4162,,,,,100,143.9180137024102,1006,5,872,97.908,56.1421,10^6.32959e-07,,,,,
30192,1,28641,Bombus lapidarius,"",eukaryota,false,6809625.3085818635,100,100,0.14305965576780338,1,,,96.667,150.0,10^-82.9695,,,,,100,680.8209017989763,4759,1,41,99.5982,34.6617,10^1.12812e-06,,,,,
30193,1,28641,Bombus lucorum,white-tailed bumblebee,eukaryota,false,2103119.9994424777,100,100,198.8529215172467,1390,1,1364,99.5296,3479.97,10^-302.693,,,,,100,13.447607642173518,94,1,72,99.6853,185.347,10^2.93333e-06,,,,,
28643,1,28641,Bombus pensylvanicus,"",eukaryota,false,1120600.5895947805,100,100,110.0128752854408,769,24,654,95.8304,341.536,10^-159.245,,,,,100,3.1473124268916743,22,1,22,58.333,24.0,10^9.52e-05,,,,,
1164557,1,28641,Bombus lantschouensis,"",eukaryota,false,739518.278560506,100,100,15.307383167154962,107,2,16,98.452,144.976,10^-76.583,,,,,100,58.79751852056719,411,3,383,96.9407,343.681,10^0.0114901,,,,,
207648,1,28641,Bombus terricola,"",eukaryota,false,48640.28296105315,100,,,,,,,,,,,,,100,4.864028296105315,34,1,33,85.2075,104.655,10^7.0e-18,,,,,
1164558,1,28641,Bombus longipennis,"",eukaryota,false,17038.40500194538,100,100,1.2875369019102303,9,,,99.7777,150.0,10^-89.3739,,,,,100,0.4291789673034101,3,,,97.7,40.0,10^3.80001e-08,,,,,
130707,1,28641,Bombus patagiatus,"",eukaryota,false,12818.145156795183,100,100,0.5722386230712135,4,,,100.0,99.5,10^-55.4048,,,,,100,0.7152982788390169,5,,,96.18,33.0,10^7.55314e-07,,,,,
65598,1,28641,Bombus pascuorum,"",eukaryota,false,12818.145156795183,100,100,0.5722386230712135,4,,,100.0,104.0,10^-58.4259,,,,,100,0.7152982788390169,5,,,100.0,35.6667,10^6.31867e-15,,,,,
395520,1,28641,Bombus difficillimus,"",eukaryota,false,12746.615328911279,100,100,1.2875369019102303,9,,,99.8736,132.429,10^-77.6413,,,,,,,,,,,,,,,,,
103936,1,28641,Bombus monticola,"",eukaryota,false,5722.386230712135,100,,,,,,,,,,,,,100,0.5722386230712135,4,,,94.175,32.0,10^2.305e-05,,,,,
217885,1,28641,Bombus occidentalis,"",eukaryota,false,2861.1931153560677,100,,,,,,,,,,,,,100,0.28611931153560677,2,,,94.9,29.0,10^7.5095e-09,,,,,
395536,1,28641,Bombus kashmirensis,"",eukaryota,false,1430.5965576780338,100,,,,,,,,,,,,,100,0.14305965576780338,1,,,74.1,27.0,10^0.00054,,,,,
309959,1,28641,Bombus friseanus,"",eukaryota,false,1430.5965576780338,100,,,,,,,,,,,,,100,0.14305965576780338,1,,,100.0,19.0,10^0.000288,,,,,
85657,1,28641,Bombus balteatus,"",eukaryota,false,1430.5965576780338,100,,,,,,,,,,,,,100,0.14305965576780338,1,,,87.5,40.0,10^1.09e-16,,,,,
30198,1,28641,Bombus bohemicus,"",eukaryota,false,1430.5965576780338,100,,,,,,,,,,,,,100,0.14305965576780338,1,,,64.6,48.0,10^1.42e-09,,,,,
421270,1,28641,Bombus funerarius,"",eukaryota,false,1416.2905921012534,100,100,0.14305965576780338,1,,,94.872,39.0,10^-11.5051,,,,,,,,,,,,,,,,,
396416,1,28641,Bombus pyrosoma,"",eukaryota,false,1416.2905921012534,100,100,0.14305965576780338,1,,,94.521,73.0,10^-31.8184,,,,,,,,,,,,,,,,,
203812,1,28641,Bombus morio,"",eukaryota,false,1416.2905921012534,100,100,0.14305965576780338,1,,,96.774,62.0,10^-27.086,,,,,,,,,,,,,,,,,
130694,1,28641,Bombus florilegus,"",eukaryota,false,1416.2905921012534,100,100,0.14305965576780338,1,,,100.0,128.0,10^-74.8042,,,,,,,,,,,,,,,,,
30194,1,28641,Bombus pratorum,"",eukaryota,false,1416.2905921012534,100,100,0.14305965576780338,1,,,96.0,150.0,10^-81.5971,,,,,,,,,,,,,,,,,
166413,2,166413,Frieseomelitta,"",eukaryota,false,97576699.40954566,100,,,,,,,,,,,,,100,9757.669940954565,68207,224,66796,85.5527,145.129,10^0.0173896,,,,,[561572]
561572,1,166413,Frieseomelitta varia,"",eukaryota,false,97576699.40954566,100,,,,,,,,,,,,,100,9757.669940954565,68207,224,66796,85.5527,145.129,10^0.0173896,,,,,
7459,2,7459,Apis,"",eukaryota,false,47551990.534938,100,99,2135.308421990233,14926,129,13484,86.5581,170.42,10^-37.4742,0.231781,0.860929,,,100,4296.653701330207,30034,347,28089,83.9064,123.129,10^0.027867,,,,,"[7461, 7460, 7463, 7462]"
7461,1,7459,Apis cerana,Asiatic honeybee,eukaryota,false,47551990.534938,100,99,1450.1957305182227,10137,45,9597,85.5512,164.477,10^-32.575,0.135021,0.572846,,,100,3333.86221801289,23304,192,22441,83.9557,137.041,10^0.0181868,,,,,
7460,1,7459,Apis mellifera,honey bee,eukaryota,false,8640584.327101998,100,99,353.3573497464743,2470,42,2073,88.7356,178.926,10^-47.6286,0.0292491,0.124093,,,100,517.7328942236804,3619,60,3214,87.517,87.8823,10^0.0254874,,,,,
7463,1,7459,Apis florea,little honeybee,eukaryota,false,4357676.226676931,100,99,164.9477831002773,1153,23,927,88.9446,167.433,10^-43.5815,0.0675106,0.286423,,,100,274.10230045111126,1916,51,1550,85.008,65.2052,10^0.0949677,,,,,
7462,1,7459,Apis dorsata,giant honeybee,eukaryota,false,3360957.716815312,100,100,166.80755862525874,1166,19,887,87.4032,202.001,10^-48.1022,,,,,100,170.95628864252504,1195,44,884,71.1389,65.2553,10^0.102205,,,,,
28651,2,28651,Melipona,"",eukaryota,false,43295574.22156801,100,100,0.28611931153560677,2,,,87.179,195.0,10^-50.2291,,,,,100,4329.557422156801,30264,297,29315,77.2995,95.3364,10^0.0194961,,,,,"[166423, 486763]"
166423,1,28651,Melipona quadrifasciata,"",eukaryota,false,43295574.22156801,100,,,,,,,,,,,,,100,4329.557422156801,30264,297,29315,77.2995,95.3364,10^0.0194961,,,,,
