tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids
28641,2,28641,Bombus,bumble bees,eukaryota,false,8636913544.238924,100,99,676040.6315263385,2592197,8069,2398972,97.2054,1006.21,10^-207.846,0.017132,0.0726847,,,100,551464.3139921848,2114524,4544,2049877,92.5374,285.368,10^0.00685946,,,,,"[30195, 1164557, 132113, 207650, 130701, 103933, 2705177, 130704, 130694, 30193, 28643, 30192, 30198, 130687, 65598, 207645, 395505, 218856, 309964, 217217, 130691, 30194, 1164558, 421270, 395520, 309966, 309947, 85661]"
30195,1,28641,Bombus terrestris,buff-tailed bumblebee,eukaryota,false,8636913544.238924,100,99,500703.0499219681,1919886,6593,1781401,98.012,901.694,10^-227.155,0.017132,0.0726847,,,100,372952.29519537155,1430041,3310,1386772,95.8118,248.138,10^0.00509206,,,,,
1164557,1,28641,Bombus lantschouensis,"",eukaryota,false,1601094344.9381323,100,100,68368.5412780206,262151,14,253165,99.7318,2575.01,10^-45.6196,,,,,100,92424.57862857284,354391,14,346656,99.4676,686.579,10^6.50801e-05,,,,,
132113,1,28641,Bombus impatiens,common eastern bumble bee,eukaryota,false,675698542.3655328,100,100,40618.55647480984,155747,601,136033,90.3095,772.617,10^-193.672,,,,,100,27357.483326491536,104899,397,100048,78.9861,114.796,10^0.0156855,,,,,
207650,1,28641,Bombus vosnesenskii,"",eukaryota,false,384292979.8893231,100,100,14068.765555892676,53945,283,47074,90.7656,852.146,10^-168.025,,,,,100,24501.220088598562,93947,281,90994,78.4089,156.75,10^0.0107133,,,,,
130701,1,28641,Bombus hypocrita,"",eukaryota,false,255884074.51379064,100,100,25540.240609030046,97931,3,96994,99.9819,567.643,10^-303.287,,,,,100,303.5692484393192,1164,3,1123,91.7672,141.185,10^7.66355e-07,,,,,
103933,1,28641,Bombus bifarius,"",eukaryota,false,254849200.68670124,100,100,9261.470060633252,35512,255,29626,91.6635,1081.73,10^-174.341,,,,,100,16316.064708643204,62562,176,60998,57.687,130.731,10^0.0261019,,,,,
2705177,1,28641,Bombus vancouverensis,"",eukaryota,false,227999543.85553706,100,100,11482.950179367033,44030,294,36746,90.6124,533.321,10^-133.033,,,,,100,11431.833707980342,43834,344,40417,78.2026,163.015,10^0.0352052,,,,,
130704,1,28641,Bombus ignitus,"",eukaryota,false,69212823.6903682,100,100,2716.736134873186,10417,18,5697,97.847,620.035,10^-125.87,,,,,100,4231.713595512366,16226,12,15592,84.6739,205.167,10^3.901e-07,,,,,
130694,1,28641,Bombus florilegus,"",eukaryota,false,27755513.72766687,100,100,2803.060379919075,10748,2,10730,97.7923,555.458,10^-305.944,,,,,100,0.521596646802954,2,,,86.85,30.0,10^7.06e-05,,,,,
30193,1,28641,Bombus lucorum,white-tailed bumblebee,eukaryota,false,23192690.58076399,100,100,392.2406783958214,1504,2,1294,99.4,394.771,10^-42.8191,,,,,100,1930.9507864645357,7404,5,7243,98.9631,312.362,10^4.9366e-07,,,,,
28643,1,28641,Bombus pensylvanicus,"",eukaryota,false,601896.4505782687,100,100,57.636429471726416,221,3,137,91.1216,169.066,10^-57.1173,,,,,100,3.129579880817724,12,1,12,58.333,24.0,10^1.23e-05,,,,,
30192,1,28641,Bombus lapidarius,"",eukaryota,false,217036.36473470915,100,100,20.342269225315206,78,1,75,86.7256,318.0,10^-87.031,,,,,100,1.564789940408862,6,,,93.3833,32.8333,10^3.57623e-09,,,,,
30198,1,28641,Bombus bohemicus,"",eukaryota,false,59983.61438233971,100,,,,,,,,,,,,,100,5.998361438233971,23,1,22,36.7762,50.9524,10^0.247625,,,,,
130687,1,28641,Bombus cryptarum,"",eukaryota,false,43918.437660808726,100,100,4.172773174423632,16,,,94.793,94.8,10^-45.0193,,,,,100,0.260798323401477,1,,,81.8,33.0,10^2.96e-08,,,,,
65598,1,28641,Bombus pascuorum,"",eukaryota,false,15595.739739408324,100,100,0.521596646802954,2,,,100.0,92.0,10^-50.2449,,,,,100,1.043193293605908,4,,,98.35,30.0,10^9.215e-11,,,,,
207645,1,28641,Bombus ruderatus,"",eukaryota,false,7823.9497020443105,100,,,,,,,,,,,,,100,0.782394970204431,3,,,76.6667,35.3333,10^2.17e-08,,,,,
395505,1,28641,Bombus appositus,"",eukaryota,false,5189.886635689392,100,100,0.260798323401477,1,,,100.0,75.0,10^-38.6685,,,,,100,0.260798323401477,1,,,100.0,25.0,10^0.000103,,,,,
218856,1,28641,Bombus magnus,"",eukaryota,false,5163.806803349245,100,100,0.521596646802954,2,,,99.505,101.0,10^-55.6939,,,,,,,,,,,,,,,,,
309964,1,28641,Bombus ladakhensis,"",eukaryota,false,2607.98323401477,100,,,,,,,,,,,,,100,0.260798323401477,1,,,100.0,20.0,10^0.000324,,,,,
217217,1,28641,Bombus confusus,"",eukaryota,false,2607.98323401477,100,,,,,,,,,,,,,100,0.260798323401477,1,,,100.0,24.0,10^0.000347,,,,,
130691,1,28641,Bombus diversus,"",eukaryota,false,2607.98323401477,100,,,,,,,,,,,,,100,0.260798323401477,1,,,91.3,23.0,10^6.74e-07,,,,,
30194,1,28641,Bombus pratorum,"",eukaryota,false,2607.98323401477,100,,,,,,,,,,,,,100,0.260798323401477,1,,,96.9,32.0,10^1.69e-12,,,,,
1164558,1,28641,Bombus longipennis,"",eukaryota,false,2581.9034016746223,100,100,0.260798323401477,1,,,100.0,40.0,10^-14.925,,,,,,,,,,,,,,,,,
421270,1,28641,Bombus funerarius,"",eukaryota,false,2581.9034016746223,100,100,0.260798323401477,1,,,93.617,47.0,10^-15.5412,,,,,,,,,,,,,,,,,
395520,1,28641,Bombus difficillimus,"",eukaryota,false,2581.9034016746223,100,100,0.260798323401477,1,,,97.619,84.0,10^-42.0502,,,,,,,,,,,,,,,,,
309966,1,28641,Bombus lepidus,"",eukaryota,false,2581.9034016746223,100,100,0.260798323401477,1,,,100.0,72.0,10^-36.6277,,,,,,,,,,,,,,,,,
309947,1,28641,Bombus ephippiatus,"",eukaryota,false,2581.9034016746223,100,100,0.260798323401477,1,,,87.879,99.0,10^-38.5479,,,,,,,,,,,,,,,,,
85661,1,28641,Bombus huntii,"",eukaryota,false,2581.9034016746223,100,100,0.260798323401477,1,,,96.471,85.0,10^-41.3589,,,,,,,,,,,,,,,,,
561,2,561,Escherichia,"",bacteria,false,257218368.9801158,99,99,24712.98832720056,94759,11,93012,99.9742,1878.93,10^-223.596,105.107,105.887,,,36.860623709398816,11039.33223126112,42329,10,40532,98.0686,109.929,10^0.000454851,240.091,292.975,,,"[562, 237777, 564]"
562,1,561,Escherichia coli,"",bacteria,false,257218368.9801158,99,99,24712.205932230354,94756,11,93012,99.9742,1879.06,10^-223.609,104.968,105.881,,,36.897084082165,11039.33223126112,42329,10,40532,98.0686,109.929,10^0.000454851,239.814,292.693,,,
237777,1,561,uncultured Escherichia sp.,"",bacteria,false,5163.806803349245,100,100,0.521596646802954,2,,,100.0,100.5,10^-56.0391,,,,,,,,,,,,,,,,,
564,1,561,Escherichia fergusonii,"",bacteria,false,158.89764766270173,6.154283214454914,6.154283214454914,0.260798323401477,1,,,100.0,101.0,10^-56.3801,0.00961987,0.0408136,,,,,,,,,,,,,,,
6281,2,6281,Onchocerca,"",eukaryota,false,133511954.77587385,99,,,,,,,,,,,,,99,13625.147607786765,52244,2,52242,73.3145,269.866,10^0.000459716,0.195358,0.451911,,,"[42157, 387005]"
42157,1,6281,Onchocerca ochengi,"",eukaryota,false,133511954.77587385,99,,,,,,,,,,,,,99,13622.278826229349,52233,1,52232,73.3333,269.989,10^4.16331e-12,0.195358,0.451911,,,
387005,1,6281,Onchocerca flexuosa,"",eukaryota,false,28400.937418420846,100,,,,,,,,,,,,,100,2.868781557416247,11,1,10,37.1082,34.8182,10^0.881818,,,,,
27977,2,27977,Nosema,"",eukaryota,false,89312993.83206981,100,100,1061.9707728908143,4072,27,3099,92.4746,981.003,10^-204.667,,,,,100,10099.675872045598,38726,1157,33621,69.775,176.9,10^0.0611111,,,,,"[40302, 35231, 40135, 83296, 27978, 1112939, 885908, 231490, 1295507, 319078, 1637602, 1633330]"
40302,1,27977,Nosema ceranae,"",eukaryota,false,89312993.83206981,100,100,500.2111842840329,1918,22,1109,85.0237,517.257,10^-118.292,,,,,100,8431.08819892295,32328,950,28415,71.0453,190.319,10^0.0352427,,,,,
35231,1,27977,Nosema apis,"",eukaryota,false,10664043.443886394,100,,,,,,,,,,,,,100,1066.4043443886394,4089,115,3407,68.3294,132.873,10^0.144342,,,,,
40135,1,27977,Nosema bombi,"",eukaryota,false,5262910.166241806,100,100,521.8574451263555,2001,5,1990,99.9714,1510.56,10^-303.903,,,,,100,4.433571497825109,17,1,7,100.0,51.0588,10^1.13843e-10,,,,,
83296,1,27977,Nosema granulosis,"",eukaryota,false,4230148.805571957,100,,,,,,,,,,,,,100,423.0148805571957,1622,65,1261,53.0394,66.7486,10^0.318712,,,,,
27978,1,27977,Nosema bombycis,"",eukaryota,false,1901219.7775967673,100,100,17.734285991300435,68,,,91.4324,72.5385,10^-27.5435,,,,,100,172.3876917683763,661,26,531,57.3275,70.8992,10^0.173857,,,,,
