tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids
28641,2,28641,Bombus,bumble bees,eukaryota,false,2860907422.5402584,100,99,476252.7701692052,3896133,15726,3612391,96.2334,962.766,10^-208.999,0.017132,0.0726847,,,100,426892.2491425214,3492324,10135,3389212,93.0891,295.568,10^0.00246948,,,,,"[207650, 132113, 103933, 2705177, 30195, 130704, 130691, 1164557, 130701, 30193, 28643, 395534, 103936, 130678, 309970, 30192, 309941, 30194, 103934, 85660, 1833732, 65598, 309963, 30191, 207629, 184059, 207648, 30200, 1830223, 130706, 2044545, 309964, 309959, 217885, 207624, 184053, 130686, 1772340, 1772339, 217218, 207643, 130708, 130705]"
207650,1,28641,Bombus vosnesenskii,"",eukaryota,false,2860907422.5402584,100,100,140490.38240602202,1149325,3292,1110215,96.274,844.825,10^-226.085,,,,,100,147005.26367206406,1202622,1783,1182390,89.6291,237.601,10^0.00182073,,,,,
132113,1,28641,Bombus impatiens,common eastern bumble bee,eukaryota,false,2317326727.6247444,100,100,116837.3430255616,955824,4002,879953,96.1301,832.566,10^-197.01,,,,,100,116063.70316716845,949495,3141,924418,94.3203,266.981,10^0.00203591,,,,,
103933,1,28641,Bombus bifarius,"",eukaryota,false,1584758760.2336297,100,100,94356.31485734224,771911,3111,721318,96.4804,1260.96,10^-198.303,,,,,100,65063.12431459416,532269,965,516510,92.6976,477.213,10^0.00301062,,,,,
2705177,1,28641,Bombus vancouverensis,"",eukaryota,false,1208318611.1880164,100,100,73802.11321588085,603761,3097,526526,96.5067,1038.03,10^-229.028,,,,,100,47767.76903507961,390779,2151,371331,95.2076,365.635,10^0.00146737,,,,,
30195,1,28641,Bombus terrestris,buff-tailed bumblebee,eukaryota,false,800460968.1511607,100,99,38404.392016132595,314179,2132,284402,95.8183,962.837,10^-197.388,0.017132,0.0726847,,,100,42405.95220010452,346915,2041,329936,95.5607,225.612,10^0.00465325,,,,,
130704,1,28641,Bombus ignitus,"",eukaryota,false,165790923.8638149,100,100,11069.93193489375,90561,45,80184,93.3398,403.972,10^-103.847,,,,,100,5619.859770836676,45975,24,41968,89.9331,36.251,10^0.00698419,,,,,
130691,1,28641,Bombus diversus,"",eukaryota,false,31380013.468724072,100,100,484.1819369719211,3961,13,3565,94.84,143.59,10^-57.3252,,,,,100,2658.6612292702052,21750,19,21387,90.7778,49.2263,10^4.62056e-09,,,,,
1164557,1,28641,Bombus lantschouensis,"",eukaryota,false,7790182.995006445,100,100,611.1864894874035,5000,10,4873,95.8452,66.8332,10^-22.4988,,,,,100,173.94367490811504,1423,4,273,83.976,48.6998,10^9.31067e-07,,,,,
130701,1,28641,Bombus hypocrita,"",eukaryota,false,1039713.7847266018,100,100,103.04604212757624,843,2,799,98.6356,1017.74,10^-291.495,,,,,100,1.9557967663596914,16,,,81.1241,31.5714,10^0.141429,,,,,
