tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids
78173,2,78173,Ceratina,"",eukaryota,false,5317463826.739553,100,100,250730.12504107805,918614,3944,726371,87.1193,902.031,10^-180.523,,,,,100,281401.6544769903,1030987,3964,959740,82.8281,315.374,10^0.00397501,,,,,"[156304, 78185, 2002744, 236026, 175307, 888509, 2002745, 236016, 889168, 1161905, 340372, 1636421, 1542641, 710051, 710040, 710028, 175324]"
156304,1,78173,Ceratina calcarata,"",eukaryota,false,5317463826.739553,100,100,250443.26095951805,917563,3939,725461,87.1053,902.554,10^-180.459,,,,,100,281303.1217144373,1030626,3961,959410,82.829,315.459,10^0.00397641,,,,,
78185,1,78173,Ceratina australensis,"",eukaryota,false,2178092.6459076423,100,100,216.17160094722465,792,2,747,99.7327,509.533,10^-279.244,,,,,100,1.6376636435395806,6,,,78.36,49.2,10^1.25901e-13,,,,,
2002744,1,78173,Ceratina sp. BIOUG17827-E12,"",eukaryota,false,900715.0039467694,100,100,0.8188318217697903,3,,,92.5745,101.5,10^-46.4287,,,,,100,89.25266857290715,327,2,326,79.4886,74.9918,10^8.64318e-10,,,,,
236026,1,78173,Ceratina dupla,"",eukaryota,false,600476.6692978463,100,100,58.13705934565512,213,1,151,99.8435,258.871,10^-135.095,,,,,100,1.9106075841295107,7,,,85.2,38.6667,10^3.0761e-07,,,,,
175307,1,78173,Ceratina sp. NJB-2001,"",eukaryota,false,57318.22752388532,100,100,4.0941591088489515,15,1,4,98.483,137.923,10^-70.3289,,,,,100,1.6376636435395806,6,1,4,96.4744,68.8,10^6.4e-09,,,,,
888509,1,78173,Ceratina cyanea,"",eukaryota,false,46400.46990028812,100,100,4.640046990028812,17,1,8,95.6408,199.588,10^-51.4324,,,,,,,,,,,,,,,,,
2002745,1,78173,Ceratina sp. BIOUG17829-H04,"",eukaryota,false,24564.954653093708,100,100,1.3647197029496505,5,,,92.443,90.5,10^-39.9797,,,,,100,1.0917757623597204,4,,,81.7667,34.6667,10^3.3814e-07,,,,,
236016,1,78173,Ceratina dentipes,"",eukaryota,false,10917.757623597205,100,,,,,,,,,,,,,100,1.0917757623597204,4,,,87.5,47.0,10^1.11575e-12,,,,,
889168,1,78173,Ceratina sp. JS-2010,"",eukaryota,false,8188.318217697903,100,100,0.8188318217697903,3,,,96.0995,129.5,10^-68.2821,,,,,,,,,,,,,,,,,
1161905,1,78173,Ceratina sp. Samoa,"",eukaryota,false,5458.878811798602,100,100,0.2729439405899301,1,,,97.753,89.0,10^-45.456,,,,,100,0.2729439405899301,1,,,100.0,33.0,10^7.95e-15,,,,,
340372,1,78173,Ceratina minutula,"",eukaryota,false,5458.878811798602,100,,,,,,,,,,,,,100,0.5458878811798602,2,,,87.1,31.0,10^2.61e-06,,,,,
1636421,1,78173,Ceratina sutepensis,"",eukaryota,false,2729.439405899301,100,100,0.2729439405899301,1,,,95.556,45.0,10^-15.5601,,,,,,,,,,,,,,,,,
1542641,1,78173,Ceratina cucurbitina,"",eukaryota,false,2729.439405899301,100,100,0.2729439405899301,1,,,91.667,60.0,10^-21.6108,,,,,,,,,,,,,,,,,
710051,1,78173,Ceratina (Neoceratina) sp. Solomons,"",eukaryota,false,2729.439405899301,100,,,,,,,,,,,,,100,0.2729439405899301,1,,,100.0,36.0,10^2.41e-17,,,,,
710040,1,78173,Ceratina (Calloceratina) sp. blue,"",eukaryota,false,2729.439405899301,100,,,,,,,,,,,,,100,0.2729439405899301,1,,,71.8,39.0,10^1.25e-08,,,,,
710028,1,78173,Ceratina propinqua,"",eukaryota,false,2729.439405899301,100,,,,,,,,,,,,,100,0.2729439405899301,1,,,100.0,32.0,10^4.6e-15,,,,,
175324,1,78173,Ceratina japonica,"",eukaryota,false,2729.439405899301,100,,,,,,,,,,,,,100,0.2729439405899301,1,,,83.3,42.0,10^2.45e-15,,,,,
117248,2,117248,Habropoda,"",eukaryota,false,210009333.31804845,100,99,6541.101536237676,23965,40,21500,86.9967,236.254,10^-59.4144,0.0192397,0.0816273,,,100,14592.674839700023,53464,198,50171,47.1729,124.948,10^0.47396,,,,,"[597456, 597470]"
597456,1,117248,Habropoda laboriosa,"",eukaryota,false,210009333.31804845,100,99,6538.372096831776,23955,40,21500,86.9952,236.304,10^-59.4165,0.0192397,0.0816273,,,100,14592.674839700023,53464,198,50171,47.1729,124.948,10^0.47396,,,,,
597470,1,117248,Habropoda radoszkowskii,"",eukaryota,false,27021.45011840308,100,100,2.729439405899301,10,,,90.2896,122.625,10^-54.4966,,,,,,,,,,,,,,,,,
178032,2,178032,Dufourea,"",eukaryota,false,171908790.32337305,99,99,15611.301625981643,57196,11,56478,85.4679,630.364,10^-66.7933,0.0337553,0.143212,,,99,1928.621884208446,7066,112,5141,76.406,117.303,10^0.0558265,0.101775,0.313484,,,[178035]
178035,1,178032,Dufourea novaeangliae,"",eukaryota,false,171908790.32337305,99,99,15611.301625981643,57196,11,56478,85.4679,630.364,10^-66.7933,0.0337553,0.143212,,,99,1928.621884208446,7066,112,5141,76.406,117.303,10^0.0558265,0.101775,0.313484,,,
166413,2,166413,Frieseomelitta,"",eukaryota,false,108342367.77776687,100,,,,,,,,,,,,,100,10834.236777776687,39694,73,38286,80.3307,241.938,10^0.00234478,,,,,[561572]
561572,1,166413,Frieseomelitta varia,"",eukaryota,false,108342367.77776687,100,,,,,,,,,,,,,100,10834.236777776687,39694,73,38286,80.3307,241.938,10^0.00234478,,,,,
124287,2,124287,Osmia,"",eukaryota,false,80514941.49719578,100,100,2018.966328543713,7397,42,5805,87.4904,318.914,10^-39.6695,,,,,99,9958.3596724236,36485,193,33643,78.6702,205.516,10^0.00503535,0.00961987,0.0408136,,,"[473952, 1437190, 124290, 185587]"
473952,1,124287,Osmia lignaria,orchard mason bee,eukaryota,false,80514941.49719578,100,100,1045.1023485188425,3829,23,2984,89.5579,395.643,10^-48.9034,,,,,100,7077.163435556298,25929,107,24540,81.0841,196.179,10^0.00421503,,,,,
1437190,1,124287,Osmia bicornis,red mason bee,eukaryota,false,37969218.74709997,100,100,973.8639800248707,3568,19,2821,85.2131,234.393,10^-29.498,,,,,99,2880.3774050455327,10553,86,9103,72.7555,228.463,10^0.007048,0.00961987,0.0408136,,,
124290,1,124287,Osmia excavata,"",eukaryota,false,5404.290023680616,100,,,,,,,,,,,,,100,0.5458878811798602,2,,,71.0,39.5,10^1.68485e-08,,,,,
185587,1,124287,Osmia cornuta,"",eukaryota,false,2702.145011840308,100,,,,,,,,,,,,,100,0.2729439405899301,1,,,75.0,32.0,10^6.46e-06,,,,,
132116,2,132116,Megachile,"",eukaryota,false,76615538.80771536,99,99,3456.562063630875,12664,29,11308,86.3343,386.167,10^-100.591,0.0768438,0.326021,,,99,4365.465385795343,15994,130,13198,80.0149,164.403,10^0.0124936,0.0384219,0.16301,,,"[143995, 1004196, 1735309]"
143995,1,132116,Megachile rotundata,alfalfa leafcutting bee,eukaryota,false,76615538.80771536,99,99,3451.649072700256,12646,29,11308,86.3273,386.487,10^-100.639,0.0768438,0.326021,,,99,4365.465385795343,15994,130,13198,80.0149,164.403,10^0.0124936,0.0384219,0.16301,,,
1004196,1,132116,Megachile sculpturalis,"",eukaryota,false,40532.17517760462,100,100,4.0941591088489515,15,,,93.5141,132.3,10^-65.5468,,,,,,,,,,,,,,,,,
1735309,1,132116,Megachile strupigera,"",eukaryota,false,8106.435035520924,100,100,0.8188318217697903,3,,,83.515,139.5,10^-51.0938,,,,,,,,,,,,,,,,,
28644,2,28644,Eufriesea,"",eukaryota,false,63044591.397462055,100,100,2019.239272484303,7398,37,5359,84.2597,1608.35,10^-191.305,,,,,100,4286.038699083672,15703,145,12985,75.6887,317.526,10^0.0172626,,,,,"[516756, 323826, 478169]"
516756,1,28644,Eufriesea mexicana,"",eukaryota,false,63044591.397462055,100,100,2018.420440662533,7395,37,5359,84.2559,1609.07,10^-191.374,,,,,100,4286.038699083672,15703,145,12985,75.6887,317.526,10^0.0172626,,,,,
323826,1,28644,Eufriesea ornata,"",eukaryota,false,5458.878811798602,100,100,0.5458878811798602,2,,,88.095,105.0,10^-41.9533,,,,,,,,,,,,,,,,,
478169,1,28644,Eufriesea pulchra,"",eukaryota,false,2729.439405899301,100,100,0.2729439405899301,1,,,100.0,111.0,10^-63.2009,,,,,,,,,,,,,,,,,
163151,2,163151,Aphelinus,"",eukaryota,false,50803055.66200369,100,,,,,,,,,,,,,100,5080.305566200369,18613,1,18610,96.7528,153.971,10^1.30394e-11,,,,,[297830]
297830,1,163151,Aphelinus abdominalis,"",eukaryota,false,50803055.66200369,100,,,,,,,,,,,,,100,5080.305566200369,18613,1,18610,96.7528,153.971,10^1.30394e-11,,,,,
178049,2,178049,Nomia,"",eukaryota,false,44877442.711796306,100,100,3567.1043595697965,13069,19,10329,86.7914,150.842,10^-37.0398,,,,,100,920.6399116098343,3373,55,2168,82.6788,142.052,10^0.0569161,,,,,[2448451]
2448451,1,178049,Nomia melanderi,Alkali bee,eukaryota,false,44877442.711796306,100,100,3567.1043595697965,13069,19,10329,86.7914,150.842,10^-37.0398,,,,,100,920.6399116098343,3373,55,2168,82.6788,142.052,10^0.0569161,,,,,
115080,2,115080,Megalopta,"",eukaryota,false,42407300.04945744,100,100,3688.0185252511355,13512,13,12837,93.7767,176.23,10^-57.8324,,,,,100,552.7114796946084,2025,42,1205,88.8428,298.002,10^0.0442346,,,,,[115081]
115081,1,115080,Megalopta genalis,"",eukaryota,false,42407300.04945744,100,100,3688.0185252511355,13512,13,12837,93.7767,176.23,10^-57.8324,,,,,100,552.7114796946084,2025,42,1205,88.8428,298.002,10^0.0442346,,,,,
7459,2,7459,Apis,"",eukaryota,false,36477729.412111506,100,99,1806.0700548835675,6617,36,4135,85.226,140.036,10^-27.8554,0.231781,0.860929,,,100,9105.68280202066,33361,240,29007,80.3581,264.555,10^0.0171363,,,,,"[7462, 7461, 7463, 7460, 96030, 7468, 7464]"
7462,1,7459,Apis dorsata,giant honeybee,eukaryota,false,36477729.412111506,100,100,1049.4694515682813,3845,8,3112,83.0695,112.74,10^-17.041,,,,,100,2608.798184158552,9558,47,8701,73.7331,433.179,10^0.00784951,,,,,
7461,1,7459,Apis cerana,Asiatic honeybee,eukaryota,false,30565431.213213984,100,99,186.14776748233234,682,10,303,89.4256,129.73,10^-32.6106,0.135021,0.572846,,,100,2874.0996944119643,10530,96,8728,88.2649,345.904,10^0.0139572,,,,,
7463,1,7459,Apis florea,little honeybee,eukaryota,false,30149660.62150427,100,99,272.9439405899301,1000,8,319,86.9408,210.049,10^-53.1472,0.0675106,0.286423,,,100,2747.4537059782365,10066,51,9332,81.7838,61.639,10^0.0175259,,,,,
7460,1,7459,Apis mellifera,honey bee,eukaryota,false,11636823.795034386,100,99,295.5982876588943,1083,10,401,88.5225,176.602,10^-38.9629,0.0292491,0.124093,,,100,873.9664977689562,3202,46,2246,68.9032,153.585,10^0.0513212,,,,,
96030,1,7459,Apis nuluensis,"",eukaryota,false,18915.015082882157,100,100,1.9106075841295107,7,,,88.3273,110.429,10^-45.7687,,,,,,,,,,,,,,,,,
7468,1,7459,Apis koschevnikovi,"",eukaryota,false,10917.757623597205,100,,,,,,,,,,,,,100,1.0917757623597204,4,,,72.5,40.0,10^1.54e-10,,,,,
7464,1,7459,Apis andreniformis,"",eukaryota,false,2729.439405899301,100,,,,,,,,,,,,,100,0.2729439405899301,1,,,80.5,41.0,10^5.81e-13,,,,,
7456,2,7456,Polistes,"",eukaryota,false,36023213.88214718,99,99,146.57089609679247,537,10,190,89.6586,222.647,10^-60.191,0.0146245,0.0620466,,,99,6284.807176023731,23026,32,22500,82.4053,86.9098,10^0.010009,0.0821351,0.289478,,,"[743375, 91411, 454158]"
743375,1,7456,Polistes dominula,European paper wasp,eukaryota,false,36023213.88214718,99,99,93.3468276817561,342,7,150,90.2302,278.622,10^-73.31,0.0146245,0.0620466,,,99,3582.116276302243,13124,17,12834,87.114,52.9884,10^0.00555475,0.0146245,0.0620466,,,
91411,1,7456,Polistes canadensis,"",eukaryota,false,27002589.146220434,100,100,52.951124474446445,194,3,40,88.6214,123.662,10^-37.0114,,,,,99,2701.599123959128,9898,15,9666,75.6766,135.456,10^0.0163853,0.0675106,0.286423,,,
454158,1,7456,Polistes sp. MD1,"",eukaryota,false,13510.72505920154,100,100,0.2729439405899301,1,,,92.157,51.0,10^-16.8781,,,,,100,1.0917757623597204,4,,,72.3,32.5,10^8.91e-06,,,,,
28641,2,28641,Bombus,bumble bees,eukaryota,false,34643600.720135294,100,99,3114.0174181905127,11409,60,7465,87.446,184.293,10^-38.822,0.017132,0.0726847,,,100,7839.768805564563,28723,215,24276,76.7577,235.158,10^0.0113047,,,,,"[132113, 207650, 30195, 2705177, 103933, 30201, 395583, 203812, 28643, 395533, 395510, 218860, 65598, 130704, 309971, 395508, 85665, 309941, 203805, 130713, 30192, 130701, 103936, 30194, 30193, 421270, 309958, 184059, 30198, 395530, 229485, 130714, 30200]"
132113,1,28641,Bombus impatiens,common eastern bumble bee,eukaryota,false,34643600.720135294,100,100,284.6805300352971,1043,12,349,89.4693,104.305,10^-33.6711,,,,,100,3182.526347278585,11660,57,10490,80.1752,278.11,10^0.00686549,,,,,
207650,1,28641,Bombus vosnesenskii,"",eukaryota,false,28965902.75116574,100,100,1244.6243690900812,4560,9,3790,85.7665,164.537,10^-25.663,,,,,100,1664.4121497173937,6098,27,5608,73.9206,191.8,10^0.00738671,,,,,
30195,1,28641,Bombus terrestris,buff-tailed bumblebee,eukaryota,false,28499670.010775827,100,99,883.5195356896038,3237,18,1949,89.4349,151.486,10^-27.4131,0.017132,0.0726847,,,100,1984.029504148202,7269,77,5567,75.6866,261.563,10^0.0160083,,,,,
