tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids
28641,2,28641,Bombus,bumble bees,eukaryota,false,6862101765.749929,100,99,422120.8639885966,2768285,19460,2600332,98.9786,1280.8,10^-244.398,0.017132,0.0726847,,,100,359439.47200865217,2357218,11878,2267386,97.8542,364.997,10^0.00447905,,,,,"[30195, 132113, 2705177, 103933, 207650, 130701, 130704, 30193, 28643, 1164557, 1164558, 130707, 30192, 395520, 130694, 421273, 309970, 203812, 395515, 65598, 30194, 309947, 217885, 130678, 103936, 395507, 421270, 30191, 396416, 217217, 207648, 130714, 130677, 85660, 217883, 130711, 130691, 130687]"
30195,1,28641,Bombus terrestris,buff-tailed bumblebee,eukaryota,false,6862101765.749929,100,99,370744.8336231458,2431359,16217,2288497,99.5682,1296.64,10^-245.946,0.017132,0.0726847,,,100,322843.16514094773,2117218,9606,2047877,98.9094,379.287,10^0.00205278,,,,,
132113,1,28641,Bombus impatiens,common eastern bumble bee,eukaryota,false,285660249.97107637,100,100,13691.593306879922,89790,1217,80785,94.8178,1014.98,10^-222.102,,,,,100,15011.347623296513,98445,952,90341,92.2936,303.304,10^0.01121,,,,,
2705177,1,28641,Bombus vancouverensis,"",eukaryota,false,230286179.81955725,100,100,15758.217252621582,103343,752,98203,95.5586,1284.51,10^-258.112,,,,,100,7427.98290186036,48713,596,42573,91.3481,238.855,10^0.0174637,,,,,
103933,1,28641,Bombus bifarius,"",eukaryota,false,168191304.6510126,100,100,12236.737624276722,80249,592,75293,94.3188,1260.42,10^-248.935,,,,,100,4704.760217067303,30854,253,29038,85.8163,150.499,10^0.0362422,,,,,
207650,1,28641,Bombus vosnesenskii,"",eukaryota,false,160748942.45024544,100,100,7307.367573808883,47922,643,42726,94.9613,1286.22,10^-236.018,,,,,100,8840.60034695375,57977,461,53996,85.5144,245.046,10^0.0443495,,,,,
130701,1,28641,Bombus hypocrita,"",eukaryota,false,19663897.10923256,100,100,1850.248281386357,12134,7,11972,99.7153,109.347,10^-47.6288,,,,,100,134.64391235076258,883,2,688,99.507,30.0861,10^1.44324e-08,,,,,
130704,1,28641,Bombus ignitus,"",eukaryota,false,5419943.544029417,100,100,176.57718063667392,1158,9,814,98.3675,244.124,10^-80.4519,,,,,100,367.18294557263454,2408,5,2247,99.6489,60.2358,10^1.64614e-06,,,,,
30193,1,28641,Bombus lucorum,white-tailed bumblebee,eukaryota,false,2488731.84853824,100,100,242.14556377464436,1588,3,1571,99.4397,5218.87,10^-304.771,,,,,100,9.149076716926109,60,2,38,98.9771,79.6667,10^1.40003e-07,,,,,
28643,1,28641,Bombus pensylvanicus,"",eukaryota,false,1799348.9179178579,100,100,91.18579794536356,598,19,458,95.7906,364.127,10^-189.714,,,,,100,89.66095182587587,588,1,588,58.333,24.0,10^9.14e-05,,,,,
1164557,1,28641,Bombus lantschouensis,"",eukaryota,false,183088.27356688632,100,100,14.181068911235469,93,1,13,97.2624,137.76,10^-69.319,,,,,100,4.269569134565518,28,,,96.6048,39.0952,10^1.01537e-05,,,,,
1164558,1,28641,Bombus longipennis,"",eukaryota,false,21164.864138489065,100,100,1.8298153433852218,12,,,99.5287,122.667,10^-70.5735,,,,,100,0.30496922389753695,2,,,85.3,34.0,10^4.97e-09,,,,,
130707,1,28641,Bombus patagiatus,"",eukaryota,false,16605.57424122089,100,100,1.6773307314364534,11,,,99.9333,137.6,10^-81.2327,,,,,,,,,,,,,,,,,
30192,1,28641,Bombus lapidarius,"",eukaryota,false,13662.621230609655,100,100,0.6099384477950739,4,,,98.8333,107.0,10^-58.1087,,,,,100,0.7624230597438424,5,,,93.84,37.6,10^5.1218e-07,,,,,
395520,1,28641,Bombus difficillimus,"",eukaryota,false,13586.378924635272,100,100,1.3723615075389164,9,,,99.6665,141.875,10^-83.6008,,,,,,,,,,,,,,,,,
130694,1,28641,Bombus florilegus,"",eukaryota,false,10673.922836413794,100,,,,,,,,,,,,,100,1.0673922836413794,7,,,89.4571,34.8571,10^9.60704e-10,,,,,
421273,1,28641,Bombus sibiricus,"",eukaryota,false,6099.384477950739,100,,,,,,,,,,,,,100,0.6099384477950739,4,,,86.8,34.0,10^1.81e-06,,,,,
309970,1,28641,Bombus picipes,"",eukaryota,false,6099.384477950739,100,,,,,,,,,,,,,100,0.6099384477950739,4,,,100.0,30.3333,10^6.22667e-11,,,,,
203812,1,28641,Bombus morio,"",eukaryota,false,6038.3906331712315,100,100,0.6099384477950739,4,,,94.2822,139.0,10^-57.9002,,,,,,,,,,,,,,,,,
395515,1,28641,Bombus breviceps,"",eukaryota,false,4574.5383584630545,100,,,,,,,,,,,,,100,0.45745383584630545,3,,,87.9,33.0,10^2.845e-06,,,,,
65598,1,28641,Bombus pascuorum,"",eukaryota,false,4574.5383584630545,100,,,,,,,,,,,,,100,0.45745383584630545,3,,,93.9333,34.0,10^3.16016e-11,,,,,
30194,1,28641,Bombus pratorum,"",eukaryota,false,4544.0414360733,100,100,0.30496922389753695,2,,,99.6665,117.5,10^-66.9675,,,,,100,0.15248461194876847,1,,,100.0,21.0,10^0.00065,,,,,
309947,1,28641,Bombus ephippiatus,"",eukaryota,false,3049.6922389753695,100,,,,,,,,,,,,,100,0.30496922389753695,2,,,100.0,50.0,10^1.11e-22,,,,,
217885,1,28641,Bombus occidentalis,"",eukaryota,false,3049.6922389753695,100,,,,,,,,,,,,,100,0.30496922389753695,2,,,92.45,31.0,10^5.312e-09,,,,,
130678,1,28641,Bombus ardens,"",eukaryota,false,3049.6922389753695,100,,,,,,,,,,,,,100,0.30496922389753695,2,,,100.0,70.0,10^0.0,,,,,
103936,1,28641,Bombus monticola,"",eukaryota,false,3049.6922389753695,100,,,,,,,,,,,,,100,0.30496922389753695,2,,,90.8,29.5,10^0.000325,,,,,
395507,1,28641,Bombus asiaticus,"",eukaryota,false,3034.4437777804924,100,100,0.15248461194876847,1,,,85.714,77.0,10^-24.9334,,,,,100,0.15248461194876847,1,,,82.5,40.0,10^4.76e-12,,,,,
421270,1,28641,Bombus funerarius,"",eukaryota,false,3019.1953165856157,100,100,0.30496922389753695,2,,,94.701,47.0,10^-16.2274,,,,,,,,,,,,,,,,,
30191,1,28641,Bombus hypnorum,"",eukaryota,false,3019.1953165856157,100,100,0.30496922389753695,2,,,98.23,113.0,10^-61.8208,,,,,,,,,,,,,,,,,
396416,1,28641,Bombus pyrosoma,"",eukaryota,false,1524.8461194876847,100,,,,,,,,,,,,,100,0.15248461194876847,1,,,86.1,36.0,10^9.09e-08,,,,,
217217,1,28641,Bombus confusus,"",eukaryota,false,1524.8461194876847,100,,,,,,,,,,,,,100,0.15248461194876847,1,,,100.0,24.0,10^7.43e-05,,,,,
207648,1,28641,Bombus terricola,"",eukaryota,false,1524.8461194876847,100,,,,,,,,,,,,,100,0.15248461194876847,1,,,87.9,33.0,10^1.42e-11,,,,,
130714,1,28641,Bombus trifasciatus,"",eukaryota,false,1524.8461194876847,100,,,,,,,,,,,,,100,0.15248461194876847,1,,,94.9,39.0,10^5.2e-18,,,,,
130677,1,28641,Bombus anachoreta,"",eukaryota,false,1524.8461194876847,100,,,,,,,,,,,,,100,0.15248461194876847,1,,,91.2,34.0,10^2.98e-09,,,,,
85660,1,28641,Bombus hortorum,"",eukaryota,false,1524.8461194876847,100,,,,,,,,,,,,,100,0.15248461194876847,1,,,100.0,33.0,10^1.34e-15,,,,,
217883,1,28641,Bombus moderatus,"",eukaryota,false,1509.5976582928079,100,100,0.15248461194876847,1,,,100.0,113.0,10^-64.5655,,,,,,,,,,,,,,,,,
130711,1,28641,Bombus sporadicus,"",eukaryota,false,1509.5976582928079,100,100,0.15248461194876847,1,,,100.0,73.0,10^-37.3079,,,,,,,,,,,,,,,,,
130691,1,28641,Bombus diversus,"",eukaryota,false,1509.5976582928079,100,100,0.15248461194876847,1,,,95.0,140.0,10^-73.3929,,,,,,,,,,,,,,,,,
130687,1,28641,Bombus cryptarum,"",eukaryota,false,1509.5976582928079,100,100,0.15248461194876847,1,,,100.0,71.0,10^-35.9476,,,,,,,,,,,,,,,,,
28651,2,28651,Melipona,"",eukaryota,false,41137298.61153876,100,100,0.6099384477950739,4,1,4,92.308,91.0,10^-26.3354,,,,,100,4113.729861153876,26978,257,26121,73.7383,73.6184,10^0.0499891,,,,,"[166423, 596978]"
166423,1,28651,Melipona quadrifasciata,"",eukaryota,false,41137298.61153876,100,,,,,,,,,,,,,100,4113.729861153876,26978,257,26121,73.7383,73.6184,10^0.0499891,,,,,
596978,1,28651,Melipona interrupta,"",eukaryota,false,6099.384477950739,100,100,0.6099384477950739,4,1,4,92.308,91.0,10^-26.3354,,,,,,,,,,,,,,,,,
7459,2,7459,Apis,"",eukaryota,false,35400314.246822275,100,99,1546.9563882202563,10145,117,8823,87.336,163.988,10^-39.4168,0.231781,0.860929,,,100,3964.447426056032,25999,336,24334,85.7646,90.7294,10^0.0284662,,,,,"[7461, 7460, 7462, 7463]"
7461,1,7459,Apis cerana,Asiatic honeybee,eukaryota,false,35400314.246822275,100,99,523.6321574320709,3434,39,2896,86.3332,158.977,10^-36.7354,0.135021,0.572846,,,100,3026.8195471830545,19850,181,19089,86.7509,94.7008,10^0.0224941,,,,,
7460,1,7459,Apis mellifera,honey bee,eukaryota,false,9698092.835224679,100,99,650.9568084092926,4269,48,3967,87.9388,168.997,10^-40.9973,0.0292491,0.124093,,,100,331.80651560052024,2176,62,1789,80.4856,70.7405,10^0.0717068,,,,,
7462,1,7459,Apis dorsata,giant honeybee,eukaryota,false,5292908.613814898,100,100,196.55266480196258,1289,14,1069,87.2317,140.177,10^-34.8979,,,,,100,334.70372322754685,2195,42,1940,79.0847,62.7791,10^0.032041,,,,,
7463,1,7459,Apis florea,little honeybee,eukaryota,false,4434336.8394605955,100,99,175.81475757693008,1153,16,891,88.155,186.368,10^-46.4107,0.0675106,0.286423,,,100,271.1176400449104,1778,51,1516,90.0317,107.678,10^0.0347701,,,,,
28644,2,28644,Eufriesea,"",eukaryota,false,25564045.193211038,100,100,313.20339294277045,2054,47,1782,88.1869,324.34,10^-105.196,,,,,100,2243.2011263783334,14711,265,13679,75.7361,158.592,10^0.0681409,,,,,[516756]
516756,1,28644,Eufriesea mexicana,"",eukaryota,false,25564045.193211038,100,100,313.20339294277045,2054,47,1782,88.1869,324.34,10^-105.196,,,,,100,2243.2011263783334,14711,265,13679,75.7361,158.592,10^0.0681409,,,,,
338,2,338,Xanthomonas,"",bacteria,false,13463880.938080912,54.59965646827025,-100,0.0,0,,,0,0,10^0,27.5074,31.3893,,,54.59965646827025,2491.2935900189796,16338,1,16274,98.9728,102.417,10^3.53399e-08,45.2672,44.7993,,,"[56454, 346]"
56454,1,338,Xanthomonas hortorum,"",bacteria,false,13463880.938080912,99,-100,0.0,0,,,0,0,10^0,0.103854,0.296769,,,99,2490.836136183133,16335,1,16274,98.9883,102.439,10^3.53587e-08,0.224726,0.476862,,,
346,1,338,Xanthomonas citri,"",bacteria,false,-10.882894515917284,-0.43571974011484205,-100,0.0,0,,,0,0,10^0,5.59968,9.18032,,,-0.43571974011484205,0.45745383584630545,3,,,69.8093,61.3333,10^9.66667e-11,3.58034,7.16719,,,
166413,2,166413,Frieseomelitta,"",eukaryota,false,13287509.085215686,100,,,,,,,,,,,,,100,1328.7509085215686,8714,187,7962,74.9099,77.7649,10^0.0332022,,,,,[561572]
561572,1,166413,Frieseomelitta varia,"",eukaryota,false,13287509.085215686,100,,,,,,,,,,,,,100,1328.7509085215686,8714,187,7962,74.9099,77.7649,10^0.0332022,,,,,
