tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids
78173,2,78173,Ceratina,"",eukaryota,false,3817794516.5981407,100,100,180128.21039138798,745912,4150,615738,86.9486,917.657,10^-189.226,,,,,100,202200.62467912387,837314,4401,783480,81.1073,329.509,10^0.00290825,,,,,"[156304, 78185, 175307, 236026, 888509, 889168, 710040, 1161897, 710028, 236016, 2002744, 1161905, 735352, 710037, 710010, 236023]"
156304,1,78173,Ceratina calcarata,"",eukaryota,false,3817794516.5981407,100,100,179794.9580367669,744532,4145,614786,86.9291,918.663,10^-189.357,,,,,100,201984.49362304716,836419,4399,782705,81.1114,329.741,10^0.00291097,,,,,
78185,1,78173,Ceratina australensis,"",eukaryota,false,4286398.039510205,100,100,222.65121084103717,922,3,805,99.8683,246.658,10^-86.2635,,,,,100,205.9885931099834,853,2,775,76.2184,83.8622,10^2.49026e-10,,,,,
175307,1,78173,Ceratina sp. NJB-2001,"",eukaryota,false,702727.7912661802,100,100,64.9600604297603,269,,,98.2694,131.433,10^-74.0372,,,,,100,5.31271869685772,22,,,87.2545,47.4545,10^8.61818e-08,,,,,
236026,1,78173,Ceratina dupla,"",eukaryota,false,376720.05304991105,100,100,37.18903087800404,154,1,128,97.3816,675.413,10^-260.582,,,,,100,0.48297442698706544,2,,,78.4,39.5,10^7.80311e-08,,,,,
888509,1,78173,Ceratina cyanea,"",eukaryota,false,65201.54764325384,100,100,6.520154764325384,27,1,19,96.5101,224.222,10^-103.397,,,,,,,,,,,,,,,,,
889168,1,78173,Ceratina sp. JS-2010,"",eukaryota,false,19318.977079482618,100,100,1.9318977079482618,8,,,98.2282,97.125,10^-51.5369,,,,,,,,,,,,,,,,,
710040,1,78173,Ceratina (Calloceratina) sp. blue,"",eukaryota,false,14489.232809611965,100,,,,,,,,,,,,,100,1.4489232809611965,6,,,79.0,40.4,10^4.58503e-07,,,,,
1161897,1,78173,Ceratina rectangulifera,"",eukaryota,false,4829.7442698706545,100,,,,,,,,,,,,,100,0.48297442698706544,2,,,86.15,37.5,10^1.91e-08,,,,,
710028,1,78173,Ceratina propinqua,"",eukaryota,false,4829.7442698706545,100,,,,,,,,,,,,,100,0.48297442698706544,2,,,90.25,37.0,10^1.21006e-11,,,,,
236016,1,78173,Ceratina dentipes,"",eukaryota,false,4829.7442698706545,100,,,,,,,,,,,,,100,0.48297442698706544,2,,,85.7,45.5,10^9.95e-07,,,,,
2002744,1,78173,Ceratina sp. BIOUG17827-E12,"",eukaryota,false,2414.8721349353273,100,,,,,,,,,,,,,100,0.24148721349353272,1,,,77.4,31.0,10^6.59e-06,,,,,
1161905,1,78173,Ceratina sp. Samoa,"",eukaryota,false,2414.8721349353273,100,,,,,,,,,,,,,100,0.24148721349353272,1,,,100.0,40.0,10^4.47e-20,,,,,
735352,1,78173,Ceratina sp. Kenya,"",eukaryota,false,2414.8721349353273,100,,,,,,,,,,,,,100,0.24148721349353272,1,,,67.3,49.0,10^4.74e-11,,,,,
710037,1,78173,Ceratina sculpturata,"",eukaryota,false,2414.8721349353273,100,,,,,,,,,,,,,100,0.24148721349353272,1,,,76.6,47.0,10^1.43e-18,,,,,
710010,1,78173,Ceratina bowringi,"",eukaryota,false,2414.8721349353273,100,,,,,,,,,,,,,100,0.24148721349353272,1,,,98.0,50.0,10^3.35e-26,,,,,
236023,1,78173,Ceratina satoi,"",eukaryota,false,2414.8721349353273,100,,,,,,,,,,,,,100,0.24148721349353272,1,,,100.0,43.0,10^2.13e-21,,,,,
