tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids
28641,2,28641,Bombus,bumble bees,eukaryota,false,380004050.58469,100,99,78384.98023223685,535761,26207,482694,91.2892,364.673,10^-124.694,0.017132,0.0726847,,,100,50723.07533895647,346692,17121,331056,72.8124,131.364,10^0.0872545,,,,,"[30195, 132113, 2705177, 207650, 103933, 130704, 28643, 1164557, 395577, 130701, 30193, 130678, 203812, 30192, 130691, 65598, 1196864, 207639, 163670, 103937, 103936, 309959, 309964, 30194, 28642, 130714, 309947, 85660, 184053, 395507, 309976, 309967, 207636]"
30195,1,28641,Bombus terrestris,buff-tailed bumblebee,eukaryota,false,380004050.58469,100,99,23941.200265123392,163638,8696,145769,91.4893,335.153,10^-117.679,0.017132,0.0726847,,,100,14535.634678621556,99351,5812,94639,74.0219,115.346,10^0.104333,,,,,
132113,1,28641,Bombus impatiens,common eastern bumble bee,eukaryota,false,319261636.33642256,100,100,19748.51289423374,134981,6396,120960,90.6019,399.303,10^-127.919,,,,,100,12375.135868350855,84584,4163,80669,74.3966,108.289,10^0.0943034,,,,,
2705177,1,28641,Bombus vancouverensis,"",eukaryota,false,191208182.75102144,100,100,9499.493956258306,64929,3560,57774,92.3415,362.363,10^-126.769,,,,,100,9716.31925840642,66411,3032,63410,73.7414,150.936,10^0.0722514,,,,,
207650,1,28641,Bombus vosnesenskii,"",eukaryota,false,188056256.83044273,100,100,11128.463533935153,76063,3600,69535,92.3089,334.64,10^-127.012,,,,,100,7788.44678444847,53234,2481,50730,71.3618,149.818,10^0.081703,,,,,
103933,1,28641,Bombus bifarius,"",eukaryota,false,167633712.78438956,100,100,10671.989213623337,72943,3546,66284,91.8331,371.831,10^-132.222,,,,,100,6198.101956951854,42364,1605,40890,67.5544,161.105,10^0.0597782,,,,,
130704,1,28641,Bombus ignitus,"",eukaryota,false,26265883.524834454,100,100,2579.079909761762,17628,17,17531,82.8932,502.047,10^-111.98,,,,,100,73.29924181930126,501,12,493,52.5486,39.4076,10^0.479357,,,,,
28643,1,28641,Bombus pensylvanicus,"",eukaryota,false,6888724.194644128,100,100,695.8307267317301,4756,357,4212,92.0308,345.984,10^-139.115,,,,,,,,,,,,,,,,,
1164557,1,28641,Bombus lantschouensis,"",eukaryota,false,260746.32489093553,100,100,26.042445197276695,178,5,159,88.7541,1109.14,10^-223.984,,,,,100,0.2926117437896258,2,,,48.148,27.0,10^0.42,,,,,
395577,1,28641,Bombus waltoni,"",eukaryota,false,239766.06286121934,100,100,16.386257652219044,112,6,79,94.8001,179.928,10^-77.729,,,,,100,7.754211210425083,53,1,49,57.6664,35.1887,10^0.00554719,,,,,
130701,1,28641,Bombus hypocrita,"",eukaryota,false,223057.93229083176,100,100,22.531104271801187,154,5,144,87.5428,216.667,10^-76.0716,,,,,,,,,,,,,,,,,
30193,1,28641,Bombus lucorum,white-tailed bumblebee,eukaryota,false,221624.1347462626,100,100,7.607905338530271,52,3,46,93.2665,307.577,10^-122.414,,,,,100,14.63058718948129,100,6,100,74.162,42.551,10^0.0363061,,,,,
130678,1,28641,Bombus ardens,"",eukaryota,false,123174.91354824298,100,100,11.850775623479844,81,1,26,87.465,434.938,10^-126.025,,,,,100,0.5852234875792516,4,,,100.0,103.0,10^0.0,,,,,
203812,1,28641,Bombus morio,"",eukaryota,false,72421.40658793239,100,100,7.315293594740645,50,2,42,93.6014,82.25,10^-25.9611,,,,,,,,,,,,,,,,,
30192,1,28641,Bombus lapidarius,"",eukaryota,false,69729.37854506783,100,100,4.974399644423639,34,3,28,90.3256,146.088,10^-49.8251,,,,,100,2.0482822065273805,14,1,12,36.7909,69.6429,10^0.069448,,,,,
130691,1,28641,Bombus diversus,"",eukaryota,false,49451.38470044676,100,100,2.926117437896258,20,1,10,86.1997,156.0,10^-47.4425,,,,,100,2.0482822065273805,14,1,14,61.6,125.0,10^0.0,,,,,
65598,1,28641,Bombus pascuorum,"",eukaryota,false,45047.57795641289,100,100,3.0724233097910707,21,1,18,86.8987,718.857,10^-271.455,,,,,100,1.463058718948129,10,1,10,64.444,45.0,10^2.68e-09,,,,,
1196864,1,28641,Bombus pauloensis,"",eukaryota,false,42004.41582100078,100,100,4.242870284949574,29,2,27,94.1626,59.5926,10^-14.9478,,,,,,,,,,,,,,,,,
207639,1,28641,Bombus mendax,"",eukaryota,false,34791.53633658651,100,100,3.218729181685884,22,2,10,96.8302,222.136,10^-125.945,,,,,100,0.2926117437896258,2,,,72.15,63.0,10^1.1e-10,,,,,
163670,1,28641,Bombus subterraneus,"",eukaryota,false,29261.17437896258,100,,,,,,,,,,,,,100,2.926117437896258,20,3,20,81.5514,30.7,10^0.111,,,,,
103937,1,28641,Bombus ternarius,"",eukaryota,false,27520.13450341431,100,100,2.7798115660014453,19,1,16,91.2546,177.947,10^-65.5317,,,,,,,,,,,,,,,,,
103936,1,28641,Bombus monticola,"",eukaryota,false,24623.278239897012,100,100,2.4871998222118195,17,1,10,89.0704,283.412,10^-110.051,,,,,,,,,,,,,,,,,
309959,1,28641,Bombus friseanus,"",eukaryota,false,23408.939503170062,100,,,,,,,,,,,,,100,2.3408939503170063,16,2,16,46.6883,91.0,10^0.0975,,,,,
309964,1,28641,Bombus ladakhensis,"",eukaryota,false,14572.064840723364,100,100,0.5852234875792516,4,1,4,97.209,215.0,10^-97.0137,,,,,100,0.8778352313688774,6,1,4,72.101,64.3333,10^0.0566667,,,,,
30194,1,28641,Bombus pratorum,"",eukaryota,false,14484.281317586478,100,100,1.463058718948129,10,1,10,82.776,389.0,10^-85.6091,,,,,,,,,,,,,,,,,
28642,1,28641,Bombus avinoviellus,"",eukaryota,false,11587.425054069181,100,100,1.1704469751585032,8,,,100.0,109.25,10^-62.0528,,,,,,,,,,,,,,,,,
130714,1,28641,Bombus trifasciatus,"",eukaryota,false,10138.996922310533,100,100,1.0241411032636902,7,,,93.8806,48.8571,10^-16.8008,,,,,,,,,,,,,,,,,
309947,1,28641,Bombus ephippiatus,"",eukaryota,false,4389.176156844387,100,,,,,,,,,,,,,100,0.4389176156844387,3,,,88.0667,58.0,10^5.86667e-10,,,,,
85660,1,28641,Bombus hortorum,"",eukaryota,false,2926.117437896258,100,,,,,,,,,,,,,100,0.2926117437896258,2,,,77.419,31.0,10^7.9e-07,,,,,
184053,1,28641,Bombus melanurus,"",eukaryota,false,2911.4868507067767,100,100,0.1463058718948129,1,,,95.0,80.0,10^-36.5819,,,,,100,0.1463058718948129,1,,,70.5,44.0,10^5.53e-10,,,,,
395507,1,28641,Bombus asiaticus,"",eukaryota,false,1448.4281317586476,100,100,0.1463058718948129,1,,,86.364,110.0,10^-41.9331,,,,,,,,,,,,,,,,,
309976,1,28641,Bombus wilmattae,"",eukaryota,false,1448.4281317586476,100,100,0.1463058718948129,1,,,94.792,96.0,10^-46.1093,,,,,,,,,,,,,,,,,
309967,1,28641,Bombus maxillosus,"",eukaryota,false,1448.4281317586476,100,100,0.1463058718948129,1,,,89.076,238.0,10^-114.334,,,,,,,,,,,,,,,,,
207636,1,28641,Bombus haemorrhoidalis,"",eukaryota,false,1448.4281317586476,100,100,0.1463058718948129,1,,,75.429,175.0,10^-47.9071,,,,,,,,,,,,,,,,,
28651,2,28651,Melipona,"",eukaryota,false,78430188.74665235,100,100,51.93858452265858,355,15,311,88.3743,182.052,10^-46.2133,,,,,100,7845.506074487447,53624,3136,51892,62.2965,59.4837,10^0.160187,,,,,"[166423, 60889, 596980, 596912, 486763, 561222, 596978, 300637, 486770, 455170]"
166423,1,28651,Melipona quadrifasciata,"",eukaryota,false,78430188.74665235,100,,,,,,,,,,,,,100,7843.018874665235,53607,3134,51878,62.3041,59.485,10^0.160184,,,,,
60889,1,28651,Melipona bicolor,"",eukaryota,false,169714.81139798296,100,100,14.484281317586477,99,5,66,88.8586,143.879,10^-38.6283,,,,,100,2.4871998222118195,17,2,14,38.4393,55.3529,10^0.169513,,,,,
596980,1,28651,Melipona merrillae,"",eukaryota,false,143379.75445691662,100,100,14.337975445691663,98,2,98,84.6085,297.021,10^-66.968,,,,,,,,,,,,,,,,,
596912,1,28651,Melipona fasciculata,"",eukaryota,false,79005.17082319896,100,100,7.9005170823198965,54,3,54,89.7972,121.846,10^-33.1788,,,,,,,,,,,,,,,,,
486763,1,28651,Melipona rufiventris,"",eukaryota,false,73152.93594740645,100,100,7.315293594740645,50,2,50,88.8952,194.92,10^-57.3688,,,,,,,,,,,,,,,,,
561222,1,28651,Melipona mondury,"",eukaryota,false,61448.46619582141,100,100,6.144846619582141,42,2,39,92.3613,98.3,10^-25.2438,,,,,,,,,,,,,,,,,
596978,1,28651,Melipona interrupta,"",eukaryota,false,11704.469751585031,100,100,1.1704469751585032,8,1,4,91.4909,77.5,10^-21.858,,,,,,,,,,,,,,,,,
300637,1,28651,Melipona subnitida,"",eukaryota,false,2926.117437896258,100,100,0.2926117437896258,2,,,100.0,39.0,10^-14.2498,,,,,,,,,,,,,,,,,
486770,1,28651,Melipona sp. MP91,"",eukaryota,false,1463.058718948129,100,100,0.1463058718948129,1,,,81.6,250.0,10^-95.099,,,,,,,,,,,,,,,,,
455170,1,28651,Melipona yucatanica,"",eukaryota,false,1463.058718948129,100,100,0.1463058718948129,1,,,93.478,46.0,10^-14.8643,,,,,,,,,,,,,,,,,
28644,2,28644,Eufriesea,"",eukaryota,false,63385555.93970874,100,100,512.6557751194244,3504,197,2680,88.9951,184.26,10^-53.3384,,,,,100,5825.89981885145,39820,2463,38289,60.0281,65.4757,10^0.175726,,,,,[516756]
516756,1,28644,Eufriesea mexicana,"",eukaryota,false,63385555.93970874,100,100,512.6557751194244,3504,197,2680,88.9951,184.26,10^-53.3384,,,,,100,5825.89981885145,39820,2463,38289,60.0281,65.4757,10^0.175726,,,,,
7459,2,7459,Apis,"",eukaryota,false,42126733.96736321,100,99,5329.337689640454,36426,1906,29302,88.4647,157.525,10^-41.0912,0.231781,0.860929,,,100,4434.092059516094,30307,1935,28700,58.6991,62.3356,10^0.229863,,,,,"[7461, 7460, 7463, 7462]"
7461,1,7459,Apis cerana,Asiatic honeybee,eukaryota,false,42126733.96736321,100,99,2171.7643624066027,14844,801,11934,87.9638,161.828,10^-41.2931,0.135021,0.572846,,,100,2084.1271451416096,14245,983,13445,59.8967,62.6173,10^0.21632,,,,,
7460,1,7459,Apis mellifera,honey bee,eukaryota,false,23933924.03519645,100,99,1706.950607396782,11667,621,9280,88.4106,153.246,10^-40.167,0.0292491,0.124093,,,100,720.4101132100587,4924,297,4660,51.4531,71.7047,10^0.256036,,,,,
7463,1,7459,Apis florea,little honeybee,eukaryota,false,17657201.25294686,100,99,833.0656345690646,5694,256,4661,90.2595,142.576,10^-40.348,0.0675106,0.286423,,,100,949.2324968535461,6488,332,6235,63.9402,54.4708,10^0.222159,,,,,
7462,1,7459,Apis dorsata,giant honeybee,eukaryota,false,12917038.18726205,100,100,617.5570852680053,4221,228,3427,87.9621,174.289,10^-43.9288,,,,,100,680.32230431088,4650,323,4360,56.8679,60.2991,10^0.252285,,,,,
117248,2,117248,Habropoda,"",eukaryota,false,38029132.8309002,100,99,81.6386765173056,558,31,416,90.7128,138.208,10^-40.06,0.0192397,0.0816273,,,100,3722.899216235409,25446,1302,24629,58.7908,63.398,10^0.136721,,,,,[597456]
597456,1,117248,Habropoda laboriosa,"",eukaryota,false,38029132.8309002,100,99,81.6386765173056,558,31,416,90.7128,138.208,10^-40.06,0.0192397,0.0816273,,,100,3722.899216235409,25446,1302,24629,58.7908,63.398,10^0.136721,,,,,
124287,2,124287,Osmia,"",eukaryota,false,36537784.70117424,100,100,1956.9873424650173,13376,729,10956,87.8054,157.126,10^-39.0193,,,,,99,2744.69815674669,18760,699,18272,53.6288,82.8364,10^0.146767,0.00961987,0.0408136,,,"[473952, 1437190]"
473952,1,124287,Osmia lignaria,orchard mason bee,eukaryota,false,36537784.70117424,100,100,1605.1217205579924,10971,601,9056,87.7657,160.886,10^-40.021,,,,,100,2069.3502520802335,14144,426,13837,55.1859,85.9046,10^0.135899,,,,,
1437190,1,124287,Osmia bicornis,red mason bee,eukaryota,false,10137741.03270619,100,100,351.865621907025,2405,128,1900,87.9859,140.026,10^-34.4637,,,,,99,675.3479046664563,4616,273,4435,49.6182,74.9338,10^0.174761,0.00961987,0.0408136,,,
166413,2,166413,Frieseomelitta,"",eukaryota,false,30880780.38083816,100,100,0.1463058718948129,1,,,91.781,73.0,10^-29.0736,,,,,100,3087.931732211921,21106,1446,20024,60.0984,73.3294,10^0.242389,,,,,[561572]
561572,1,166413,Frieseomelitta varia,"",eukaryota,false,30880780.38083816,100,100,0.1463058718948129,1,,,91.781,73.0,10^-29.0736,,,,,100,3087.931732211921,21106,1446,20024,60.0984,73.3294,10^0.242389,,,,,
132116,2,132116,Megachile,"",eukaryota,false,27402666.981928676,99,99,712.9485137434233,4873,222,4128,88.5465,141.665,10^-36.0316,0.0768438,0.326021,,,99,2082.956698166451,14237,448,13651,61.1317,152.96,10^0.119523,0.0384219,0.16301,,,[143995]
143995,1,132116,Megachile rotundata,alfalfa leafcutting bee,eukaryota,false,27402666.981928676,99,99,712.9485137434233,4873,222,4128,88.5465,141.665,10^-36.0316,0.0768438,0.326021,,,99,2082.956698166451,14237,448,13651,61.1317,152.96,10^0.119523,0.0384219,0.16301,,,
178032,2,178032,Dufourea,"",eukaryota,false,23589810.2836059,99,99,27.79811566001445,190,12,166,87.8449,237.037,10^-64.2951,0.0337553,0.143212,,,99,2379.0797828815525,16261,806,15721,51.8308,89.2446,10^0.130839,0.101775,0.313484,,,[178035]
178035,1,178032,Dufourea novaeangliae,"",eukaryota,false,23589810.2836059,99,99,27.79811566001445,190,12,166,87.8449,237.037,10^-64.2951,0.0337553,0.143212,,,99,2379.0797828815525,16261,806,15721,51.8308,89.2446,10^0.130839,0.101775,0.313484,,,
7482,2,7482,Lasius,"",eukaryota,false,21047427.836773895,99,,,,,,,,,,,,,99,2147.4775876720637,14678,285,14525,53.0167,172.029,10^0.0547545,0.281932,0.860132,,,[67767]
67767,1,7482,Lasius niger,"",eukaryota,false,21047427.836773895,99,,,,,,,,,,,,,99,2147.4775876720637,14678,285,14525,53.0167,172.029,10^0.0547545,0.281932,0.860132,,,
78173,2,78173,Ceratina,"",eukaryota,false,14532562.255311765,100,100,580.9806172943021,3971,213,3330,88.7649,141.443,10^-35.6866,,,,,100,872.2756082368745,5962,393,5635,49.8922,79.8673,10^0.273437,,,,,[156304]
156304,1,78173,Ceratina calcarata,"",eukaryota,false,14532562.255311765,100,100,580.9806172943021,3971,213,3330,88.7649,141.443,10^-35.6866,,,,,100,872.2756082368745,5962,393,5635,49.8922,79.8673,10^0.273437,,,,,
2015172,2,2015172,Ooceraea,"",eukaryota,false,12610678.958525702,100,99,166.20347047250746,1136,63,952,90.4137,101.71,10^-26.0281,0.0517928,0.219738,,,100,1098.1718744424657,7506,329,7333,44.129,74.3621,10^0.135714,,,,,[2015173]
2015173,1,2015172,Ooceraea biroi,clonal raider ant,eukaryota,false,12610678.958525702,100,99,166.20347047250746,1136,63,952,90.4137,101.71,10^-26.0281,0.0517928,0.219738,,,100,1098.1718744424657,7506,329,7333,44.129,74.3621,10^0.135714,,,,,
115080,2,115080,Megalopta,"",eukaryota,false,8204833.295861108,100,100,442.86787422559865,3027,73,2768,92.4248,122.144,10^-37.1387,,,,,100,377.6154553605121,2581,202,2428,50.4827,76.1245,10^0.252933,,,,,[115081]
115081,1,115080,Megalopta genalis,"",eukaryota,false,8204833.295861108,100,100,442.86787422559865,3027,73,2768,92.4248,122.144,10^-37.1387,,,,,100,377.6154553605121,2581,202,2428,50.4827,76.1245,10^0.252933,,,,,
