tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids
7459,2,7459,Apis,"",eukaryota,false,7720788.154851671,100,99,819.5431086172597,44651,72,40315,96.4255,786.637,10^-192.147,0.231781,0.860929,,,100,547.2369663260307,29815,46,27901,95.3482,445.513,10^0.000548536,,,,,"[7461, 7462, 7463, 7460]"
7461,1,7459,Apis cerana,Asiatic honeybee,eukaryota,false,7720788.154851671,100,99,464.84398487919015,25326,40,23458,96.2692,951.312,10^-189.585,0.135021,0.572846,,,100,316.48522590507287,17243,21,16941,93.5729,528.907,10^0.000162114,,,,,
7462,1,7459,Apis dorsata,giant honeybee,eukaryota,false,2547479.391476164,100,100,124.1125730771967,6762,18,6244,96.1004,1040.64,10^-278.932,,,,,100,131.8764918011917,7185,13,5871,97.305,425.43,10^0.000507278,,,,,
7463,1,7459,Apis florea,little honeybee,eukaryota,false,2292248.529242148,100,99,181.87392585358504,9909,8,8265,96.2694,204.115,10^-110.395,0.0675106,0.286423,,,100,50.970218195116125,2777,6,2683,98.9249,203.283,10^0.000268897,,,,,
7460,1,7459,Apis mellifera,honey bee,eukaryota,false,956482.7399827277,100,99,48.71262480728779,2654,6,2348,99.1847,645.213,10^-270.852,0.0292491,0.124093,,,100,47.905030424650015,2610,6,2406,97.6985,213.611,10^0.003348,,,,,
232799,2,232799,Iflavirus,"",viruses,false,2052390.9969671895,100,100,102.85815727959336,5604,2,5584,99.3737,8888.77,10^-306.71,,,,,100,102.3992968349128,5579,1,5560,99.0586,2868.77,10^0.000237188,,,,,"[198112, 232800]"
198112,1,232799,Deformed wing virus,"",viruses,false,2052390.9969671895,100,100,102.85815727959336,5604,2,5584,99.3737,8888.77,10^-306.71,,,,,100,102.38094241712558,5578,1,5560,99.0624,2869.37,10^0.000237238,,,,,
232800,1,232799,Varroa destructor virus 1,"",viruses,false,183.54417787222226,100,,,,,,,,,,,,,100,0.018354417787222226,1,,,80.9,47.0,10^5.91e-19,,,,,
28641,2,28641,Bombus,bumble bees,eukaryota,false,1768589.4828158233,100,99,242.6821119826523,13222,22,12625,92.244,124.951,10^-36.9051,0.017132,0.0726847,,,100,1.137973902807778,62,1,15,96.6796,68.4074,10^1.08421e-05,,,,,"[103933, 207650, 30195, 132113, 2705177, 28643]"
103933,1,28641,Bombus bifarius,"",eukaryota,false,1768589.4828158233,100,100,178.46000414516172,9723,2,9711,93.4787,91.9991,10^-27.9127,,,,,100,0.18354417787222227,10,,,92.3,37.0,10^3.70562e-05,,,,,
207650,1,28641,Bombus vosnesenskii,"",eukaryota,false,378708.5376455349,100,100,37.975290401762784,2069,5,1994,90.2671,197.53,10^-61.2571,,,,,100,0.27531626680833343,15,1,15,100.0,132.0,10^0.0,,,,,
30195,1,28641,Bombus terrestris,buff-tailed bumblebee,eukaryota,false,153124.31836280943,100,99,15.436065359053893,841,5,549,87.1238,289.352,10^-77.3548,0.017132,0.0726847,,,100,0.18354417787222227,10,,,94.31,45.7,10^4.54232e-11,,,,,
