tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids
28644,2,28644,Eufriesea,"",eukaryota,false,7876288882.845997,100,100,376566.5653460468,3238576,11379,3008973,89.9088,989.503,10^-216.436,,,,,100,411062.78803996206,3535253,9988,3436731,84.1304,383.067,10^0.0085968,,,,,"[516756, 516765, 516763]"
516756,1,28644,Eufriesea mexicana,"",eukaryota,false,7876288882.845997,100,100,376566.10024463764,3238572,11379,3008973,89.9088,989.505,10^-216.436,,,,,100,411062.78803996206,3535253,9988,3436731,84.1304,383.067,10^0.0085968,,,,,
516765,1,28644,Eufriesea violascens,"",eukaryota,false,3488.260568960372,100,100,0.3488260568960372,3,,,100.0,60.5,10^-28.8146,,,,,,,,,,,,,,,,,
516763,1,28644,Eufriesea tucumana,"",eukaryota,false,1162.7535229867906,100,100,0.11627535229867905,1,,,100.0,69.0,10^-34.5876,,,,,,,,,,,,,,,,,
28641,2,28641,Bombus,bumble bees,eukaryota,false,333818699.49076265,100,99,38741.20325563538,333185,1223,311325,84.1514,376.631,10^-88.8174,0.017132,0.0726847,,,100,16009.488156595924,137686,474,131604,80.9171,293.611,10^0.0129307,,,,,"[207650, 30195, 132113, 2705177, 103933, 130694, 65598, 28643, 30192, 207645, 130704, 1276025, 203817, 130701, 30201, 30194, 85660, 396416, 395536, 203812, 30193, 1164557, 395577, 130686]"
207650,1,28641,Bombus vosnesenskii,"",eukaryota,false,333818699.49076265,100,100,25089.197866895174,215774,184,212952,82.9053,331.578,10^-73.2159,,,,,100,8543.564060850042,73477,63,72367,79.3623,368.062,10^0.00612452,,,,,
30195,1,28641,Bombus terrestris,buff-tailed bumblebee,eukaryota,false,89542108.73817155,100,99,5552.729449023418,47755,432,38674,85.6632,296.954,10^-72.2981,0.017132,0.0726847,,,100,3511.9807408293022,30204,170,28555,81.5033,295.706,10^0.0123208,,,,,
132113,1,28641,Bombus impatiens,common eastern bumble bee,eukaryota,false,52229085.984606,100,100,3506.2832485666668,30155,235,25828,85.9739,459.143,10^-140.63,,,,,100,1751.6881823796,15065,135,13266,82.2677,125.213,10^0.0264879,,,,,
2705177,1,28641,Bombus vancouverensis,"",eukaryota,false,43042658.75596702,100,100,2385.1563017028034,20513,188,17699,84.74,815.73,10^-158.178,,,,,100,1942.961136910927,16710,69,15648,84.1038,227.747,10^0.0155589,,,,,
103933,1,28641,Bombus bifarius,"",eukaryota,false,22615765.317727216,100,100,2090.863385034847,17982,178,15384,87.1219,313.608,10^-94.3459,,,,,100,191.6217805882231,1648,31,1225,79.7738,137.454,10^0.0795787,,,,,
