tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids
232799,2,232799,Iflavirus,"",viruses,false,3286840358.0262985,100,100,173248.25558412026,4171318,2546,3807939,97.6924,668.766,10^-210.361,,,,,100,157836.64935922137,3800251,2179,3442026,98.4671,216.18,10^8.5955e-06,,,,,"[198112, 232800, 89463, 1074894, 1916690]"
198112,1,232799,Deformed wing virus,"",viruses,false,3286840358.0262985,100,100,173084.40704313648,4167373,2536,3804218,97.6951,653.198,10^-210.234,,,,,100,155599.62875949335,3746390,2084,3388882,98.4602,213.154,10^4.74224e-07,,,,,
232800,1,232799,Varroa destructor virus 1,"",viruses,false,21110503.52629472,100,,,,,,,,,,,,,100,2111.050352629472,50828,84,50257,99.0773,38.5246,10^1.24088e-11,,,,,
89463,1,232799,Sacbrood virus,"",viruses,false,2401450.6057495098,100,100,119.53259846674315,2878,8,2852,96.2547,8569.07,10^-304.512,,,,,100,120.61246210820782,2904,9,2878,97.5381,2753.58,10^0.00369532,,,,,
1074894,1,232799,VDV-1/DWV recombinant 4,"",viruses,false,439421.43564216205,100,100,39.08275717762519,941,2,869,98.0125,200.953,10^-94.0869,,,,,100,4.859386386591018,117,2,9,95.9636,29.9048,10^1.64297e-09,,,,,
1916690,1,232799,Iflavirus sp.,"",viruses,false,57315.83943158636,100,100,5.233185339405711,126,,,98.7579,150.0,10^-87.2746,,,,,100,0.4983986037529249,12,,,96.4429,43.5714,10^4.79956e-13,,,,,
286,2,286,Pseudomonas,"",bacteria,false,25426541.831106767,26.34853028903508,-0.7725744358641056,3.0734580564763703,74,2,70,99.5316,434.405,10^-250.467,370.72,475.872,,,26.34853028903508,9749.715019831696,234745,243,234563,98.4182,79.7512,10^3.42417e-05,276.18,359.547,,,"[1729582, 29438, 43306, 303, 638269, 47880]"
1729582,1,286,Pseudomonas sp. TAA207,"",bacteria,false,25426541.831106767,99,,,,,,,,,,,,,99,9747.555292548766,234693,242,234513,98.4269,79.7393,10^3.42699e-05,0.0192397,0.0816273,,,
29438,1,286,Pseudomonas savastanoi,"",bacteria,false,106.61948148710496,1.9485636445188808,-100,0.0,0,,,0,0,10^0,0.188678,0.439806,,,1.9485636445188808,2.0766608489705205,50,1,50,87.5,96.0,10^0.0,0.398135,0.861417,,,
43306,1,286,Pseudomonas denitrificans (nom. rej.),"",bacteria,false,6.4175003354978974,100,100,0.08306643395882081,2,,,87.804,123.0,10^-50.805,,,,,-100,0.0,0,,,0,0,10^0,0.0192397,0.0816273,,,
303,1,286,Pseudomonas putida,"",bacteria,false,-0.043372456020995355,-0.6758465719290115,-0.6758465719290115,0.08306643395882081,2,,,99.6665,150.0,10^-89.1452,30.8916,45.5851,,,-100,0.0,0,,,0,0,10^0,15.2359,20.9465,,,
638269,1,286,Pseudomonas urumqiensis,"",bacteria,false,-0.44852230556265543,-0.20492836913694834,,,,,,,,,,,,,-0.20492836913694834,0.08306643395882081,2,,,98.0,49.5,10^4.275e-26,0.169205,0.420335,,,
47880,1,286,Pseudomonas fulva,"",bacteria,false,-1.1794807378191423,-0.5251180037431341,-0.5251180037431341,2.9073251885587283,70,2,70,99.8629,451.429,10^-260.781,5.40183,4.75037,,,-100,0.0,0,,,0,0,10^0,1.90571,2.13048,,,
1663,2,1663,Arthrobacter,"",bacteria,false,20811099.675077304,81.88919455564907,-100,0.0,0,,,0,0,10^0,7.15602,13.4665,,,81.88919455564907,2567.043541846419,61807,80,61781,93.9402,56.8814,10^5.91167e-07,10.7495,31.2165,,,[494420]
494420,1,1663,Arthrobacter sp. TB 26,"",bacteria,false,20811099.675077304,99,,,,,,,,,,,,,99,2567.043541846419,61807,80,61781,93.9402,56.8814,10^5.91167e-07,0.0280825,0.119144,,,
5052,2,5052,Aspergillus,"",eukaryota,false,9136460.174672404,85.72445803976647,85.14360326012971,661.4164803971107,15925,492,8073,99.6056,241.178,10^-129.163,9.93424,7.65157,,,85.72445803976647,891.2197699441884,21458,490,15206,84.1367,101.197,10^0.117326,7.40918,10.3099,,,"[5059, 5062, 656916, 5067, 986946, 41061, 656917, 61420, 1506151, 132259, 1034303, 1034304, 5061, 109264, 209559, 1340029, 41984, 1825620, 1226010, 1287682, 91492, 1220188, 33178, 36643, 2508778, 138285, 41062, 1873369, 1194566, 746128, 340412, 319630, 5053, 41068, 5068, 1245748, 340414, 41047, 1341132, 2582783, 487661, 482145, 41736, 5063, 1196635, 36630, 138278, 41067, 1069201, 293939, 979771, 162425, 5057, 41058, 301854, 5066, 51019, 306088, 41066, 105351, 34381, 319629, 308745, 1191711, 446911, 319631, 487660, 1810919, 396024, 288669, 573508, 319627, 40993, 319626, 46472, 454130, 75750, 41413]"
5059,1,5052,Aspergillus flavus,"",eukaryota,false,9136460.174672404,100,99,561.1968278257934,13512,415,7103,99.7632,240.971,10^-126.444,0.135021,0.572846,,,100,513.9735601202037,12375,164,9635,72.476,75.5268,10^0.220483,,,,,
5062,1,5052,Aspergillus oryzae,"",eukaryota,false,1885659.8537925484,99,17.32996790925133,86.63829061905011,2086,71,933,99.5691,254.301,10^-153.898,5.21205,4.69858,,,99,207.1261530763197,4987,182,3460,98.6885,154.086,10^0.00947291,0.131872,0.308355,,,
656916,1,5052,Aspergillus arachidicola,"",eukaryota,false,202943.51342385507,100,,,,,,,,,,,,,100,23.673933678263932,570,19,212,95.4171,77.7844,10^0.0152244,,,,,
5067,1,5052,Aspergillus parasiticus,"",eukaryota,false,168133.36025288963,99,,,,,,,,,,,,,99,19.811344499178762,477,24,204,97.2999,70.9469,10^0.00030392,0.0384219,0.16301,,,
986946,1,5052,Aspergillus novoparasiticus,"",eukaryota,false,154877.94445504728,100,,,,,,,,,,,,,100,18.066949386043525,435,8,363,73.0669,95.1538,10^3.355e-06,,,,,
41061,1,5052,Aspergillus nomiae,"",eukaryota,false,148649.20206444408,99,8.754674373388562,1.2875297263617227,31,1,5,95.609,195.667,10^-115.947,0.0337553,0.143212,,,99,17.40241791437296,419,14,315,85.0014,208.146,10^0.0624505,0.0480418,0.165697,,,
656917,1,5052,Aspergillus minisclerotigenes,"",eukaryota,false,139212.12938373216,100,,,,,,,,,,,,,100,16.23948783894947,391,11,220,92.1854,88.8108,10^0.0784889,,,,,
61420,1,5052,Aspergillus caelatus,"",eukaryota,false,95904.36512221146,100,100,3.904122396064578,94,2,16,95.8794,191.851,10^-108.945,,,,,100,7.309846188376231,176,11,122,96.0169,84.9748,10^0.0188771,,,,,
1506151,1,5052,Aspergillus pseudonomius,"",eukaryota,false,61181.19583654649,100,100,0.9967972075058498,24,,,94.4983,138.227,10^-72.2557,,,,,100,6.1469161129527405,148,5,37,95.8417,57.2044,10^4.43483e-07,,,,,
132259,1,5052,Aspergillus pseudotamarii,"",eukaryota,false,55797.15248056139,100,100,1.744395113135237,42,,,96.1955,140.65,10^-76.4897,,,,,100,4.776319952632197,115,6,58,97.1942,111.279,10^4.69191e-06,,,,,
1034303,1,5052,Aspergillus sergii,"",eukaryota,false,46997.445213945386,100,,,,,,,,,,,,,100,5.482384641282174,132,5,50,97.2458,97.7833,10^7.55175e-06,,,,,
1034304,1,5052,Aspergillus transmontanensis,"",eukaryota,false,45929.32145908299,100,,,,,,,,,,,,,100,5.3577849903439425,129,4,84,97.3794,91.784,10^6.35215e-06,,,,,
5061,1,5052,Aspergillus niger,"",eukaryota,false,44504.39164965074,100,-0.04325456543288261,0.20766608489705202,5,,,89.974,72.75,10^-25.159,0.227414,0.456551,,,100,5.191652122426301,125,3,53,94.8958,79.0259,10^0.0301899,,,,,
109264,1,5052,Aspergillus bombycis,"",eukaryota,false,37370.930872834855,100,100,0.7891311226087977,19,,,95.3336,141.263,10^-75.4188,,,,,49.47764553940256,7.226779754417411,174,10,113,97.9003,68.7853,10^0.00491411,0.0342639,0.145369,,,
209559,1,5052,Aspergillus alliaceus,"",eukaryota,false,31321.980235591785,100,100,0.16613286791764162,4,,,89.2753,118.5,10^-51.8776,,,,,100,3.488790226270474,84,1,25,95.3562,110.896,10^1.20713e-05,,,,,
1340029,1,5052,Aspergillus eucalypticola,"",eukaryota,false,28127.25887804307,100,-100,0.0,0,,,0,0,10^0,0.017132,0.0726847,,,100,3.281124141373422,79,1,70,94.7191,85.48,10^5.94667e-15,,,,,
41984,1,5052,Aspergillus tamarii,"",eukaryota,false,21718.5163488687,100,,,,,,,,,,,,,100,2.5335262357440347,61,3,20,97.1335,60.4746,10^1.41845e-05,,,,,
1825620,1,5052,Aspergillus pseudocaelatus,"",eukaryota,false,16377.897574556724,100,,,,,,,,,,,,,100,1.9105279810528786,46,2,16,90.3686,54.3111,10^3.02604e-05,,,,,
1226010,1,5052,Aspergillus bertholletiae,"",eukaryota,false,13173.52630996954,100,,,,,,,,,,,,,100,1.5367290282381851,37,1,6,94.4142,52.7429,10^5.11617e-06,,,,,
1287682,1,5052,Aspergillus felis,"",eukaryota,false,9906.430649632282,100,100,1.0798636414646705,26,1,4,88.4731,191.217,10^-64.6304,,,,,100,0.08306643395882081,2,,,94.0,50.0,10^5.75451e-21,,,,,
91492,1,5052,Aspergillus udagawae,"",eukaryota,false,9613.113793761557,100,,,,,,,,,,,,,100,1.121396858444081,27,,,95.9654,46.7692,10^1.98719e-05,,,,,
1220188,1,5052,Aspergillus tanneri,"",eukaryota,false,9249.835111861903,100,100,0.12459965093823122,3,,,87.8127,90.3333,10^-33.12,,,,,100,0.9552639905264393,23,2,12,94.3358,64.913,10^2.96957e-05,,,,,
33178,1,5052,Aspergillus terreus,"",eukaryota,false,8662.953888135247,26.445414225803404,0.038753774830161083,0.16613286791764162,4,,,87.493,133.0,10^-54.5481,0.151961,0.36569,,,26.445414225803404,3.821055962105757,92,4,47,82.8442,65.4176,10^0.190998,0.0337553,0.143212,,,
36643,1,5052,Aspergillus avenaceus,"",eukaryota,false,7476.866284036766,100,,,,,,,,,,,,,100,0.8721975565676185,21,3,15,95.2992,77.0952,10^1.60714e-07,,,,,
2508778,1,5052,Aspergillus burnettii,"",eukaryota,false,7120.825032415967,100,,,,,,,,,,,,,100,0.8306643395882081,20,1,10,92.47,75.2,10^3.42744e-10,,,,,
138285,1,5052,Aspergillus coremiiformis,"",eukaryota,false,6052.701277553572,100,,,,,,,,,,,,,100,0.706064688649977,17,,,89.14,43.6,10^3.98667e-06,,,,,
41062,1,5052,Aspergillus leporis,"",eukaryota,false,5340.618774311975,100,,,,,,,,,,,,,100,0.6229982546911561,15,1,4,88.8239,54.9333,10^2.16e-06,,,,,
1873369,1,5052,Aspergillus hancockii,"",eukaryota,false,4628.5362710703785,100,,,,,,,,,,,,,100,0.5399318207323353,13,,,93.2615,43.1538,10^1.55617e-06,,,,,
1194566,1,5052,Aspergillus hiratsukae,"",eukaryota,false,2848.3300129663867,100,,,,,,,,,,,,,100,0.33226573583528324,8,,,82.0694,68.0,10^0.0825,,,,,
746128,1,5052,Aspergillus fumigatus,"",eukaryota,false,2339.955469468511,10.26897980051638,-100,0.0,0,,,0,0,10^0,0.0518817,0.160493,,,10.26897980051638,2.658125886682266,64,1,21,75.8417,48.05,10^0.196669,0.0596427,0.253042,,,
340412,1,5052,Aspergillus novofumigatus,"",eukaryota,false,2136.1337262852403,100,-0.03217595615476014,0.041533216979410405,1,,,88.406,138.0,10^-59.6754,0.0480993,0.204068,,,100,0.24919930187646244,6,,,93.46,49.2,10^5.36e-10,,,,,
319630,1,5052,Aspergillus piperis,"",eukaryota,false,1775.3813045847555,100,100,0.08306643395882081,2,,,84.667,150.0,10^-58.2668,,,,,100,0.12459965093823122,3,,,95.4667,37.0,10^4.47073e-09,,,,,
5053,1,5052,Aspergillus aculeatus,"",eukaryota,false,1425.3521851419139,100,0.33571325161155513,0.041533216979410405,1,,,91.892,74.0,10^-29.7539,0.017132,0.0726847,,,100,0.16613286791764162,4,,,99.0,49.5,10^2.55646e-22,,,,,
