tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids
28641,2,28641,Bombus,bumble bees,eukaryota,false,8691808172.9249,100,99,531573.5864295667,2413345,13153,2200763,98.9916,837.863,10^-226.269,0.017132,0.0726847,,,100,447794.54339444713,2032988,8358,1935347,97.1743,240.913,10^0.00469795,,,,,"[30195, 132113, 2705177, 207650, 103933, 130704, 130701, 30191, 30193, 1164557, 1578844, 30202, 28643, 30192, 309959, 30198, 309942, 218859, 30194, 65598, 130706, 309947, 85660, 103936, 130691, 130678, 130714, 130708, 395527, 1164558, 396416, 395508, 395507, 309963, 203812, 184050, 163670, 130707, 130694, 130686, 103935, 85670, 85663, 30197, 1830223, 421270, 395574, 395541, 395536, 309970, 309964, 309946, 207644, 130711, 85659]"
30195,1,28641,Bombus terrestris,buff-tailed bumblebee,eukaryota,false,8691808172.9249,100,99,490288.1395721915,2225909,11722,2049975,99.4163,866.008,10^-231.235,0.017132,0.0726847,,,100,388649.41169778514,1764469,7008,1699747,98.4472,261.229,10^0.00310558,,,,,
132113,1,28641,Bombus impatiens,common eastern bumble bee,eukaryota,false,362434025.1897162,100,100,13896.250222929144,63089,474,51261,94.4815,578.679,10^-186.962,,,,,100,22486.11479827177,102087,592,86661,90.0619,93.544,10^0.0122438,,,,,
2705177,1,28641,Bombus vancouverensis,"",eukaryota,false,350460637.6717931,100,100,10260.128257449991,46581,331,38611,95.3211,634.211,10^-181.688,,,,,100,24888.53679230382,112994,347,105390,91.3601,150.26,10^0.0110299,,,,,
207650,1,28641,Bombus vosnesenskii,"",eukaryota,false,132789663.16665736,100,100,8005.944092517009,36347,321,27982,96.0571,668.112,10^-178.067,,,,,100,5353.081665073896,24303,248,18605,91.9984,135.827,10^0.0246018,,,,,
103933,1,28641,Bombus bifarius,"",eukaryota,false,127799995.46032128,100,100,7440.085276832739,33778,286,26076,96.0245,549.426,10^-188.001,,,,,100,5414.3151219677175,24581,151,21795,79.4591,118.732,10^0.0191099,,,,,
130704,1,28641,Bombus ignitus,"",eukaryota,false,11619048.445602624,100,100,1144.2726926741097,5195,6,4924,98.4703,588.345,10^-263.104,,,,,100,29.074878812893644,132,,,83.8035,30.3826,10^5.9803e-05,,,,,
130701,1,28641,Bombus hypocrita,"",eukaryota,false,3260747.658866022,100,100,322.0263092761402,1462,3,1315,99.0314,210.978,10^-77.5835,,,,,100,7.268719703223411,33,,,89.624,31.44,10^4.14051e-05,,,,,
30191,1,28641,Bombus hypnorum,"",eukaryota,false,2894205.9480134747,100,100,0.6607927002930374,3,,,98.6423,98.0,10^-52.0474,,,,,100,288.76641002805735,1311,1,1311,83.453,139.0,10^0.0,,,,,
30193,1,28641,Bombus lucorum,white-tailed bumblebee,eukaryota,false,2858236.79869419,100,100,140.08805246212393,636,4,517,99.5692,566.427,10^-229.946,,,,,100,147.13650793191633,668,7,466,96.8996,134.917,10^3.09266e-06,,,,,
1164557,1,28641,Bombus lantschouensis,"",eukaryota,false,2459250.166257254,100,100,33.03963501465187,150,2,26,97.1085,133.336,10^-66.8093,,,,,100,213.21577796122006,968,1,886,96.0785,113.131,10^1.15197e-05,,,,,
1578844,1,28641,Bombus erzurumensis,"",eukaryota,false,1942730.53886153,100,,,,,,,,,,,,,100,194.27305388615298,882,,,87.8363,32.3529,10^1.03673e-05,,,,,
30202,1,28641,Bombus vestalis,"",eukaryota,false,931717.7074131827,100,,,,,,,,,,,,,100,93.17177074131827,423,1,422,99.9528,67.5472,10^3.83019e-07,,,,,
28643,1,28641,Bombus pensylvanicus,"",eukaryota,false,215880.9751857353,100,100,21.806159109670233,99,3,28,95.7419,125.505,10^-58.4404,,,,,,,,,,,,,,,,,
30192,1,28641,Bombus lapidarius,"",eukaryota,false,168414.03288135212,100,100,11.894268605274673,54,1,48,87.4008,292.244,10^-82.7692,,,,,100,5.0660773689132865,23,,,94.2647,31.5294,10^4.54314e-05,,,,,
309959,1,28641,Bombus friseanus,"",eukaryota,false,92510.97804102523,100,,,,,,,,,,,,,100,9.251097804102523,42,1,42,96.97,33.0,10^3.96e-15,,,,,
30198,1,28641,Bombus bohemicus,"",eukaryota,false,50660.77368913287,100,,,,,,,,,,,,,100,5.0660773689132865,23,1,22,98.7994,91.7273,10^1.20455e-08,,,,,
309942,1,28641,Bombus alpinus,"",eukaryota,false,21828.185533013333,100,100,1.9823781008791121,9,,,100.0,96.0,10^-52.9712,,,,,100,0.22026423343101245,1,,,71.9,32.0,10^2.77e-05,,,,,
218859,1,28641,Bombus sylvarum,"",eukaryota,false,15418.49634017087,100,,,,,,,,,,,,,100,1.541849634017087,7,,,84.7,31.7143,10^1.72414e-05,,,,,
30194,1,28641,Bombus pratorum,"",eukaryota,false,13215.854005860747,100,,,,,,,,,,,,,100,1.3215854005860748,6,,,83.7,32.0,10^0.000184306,,,,,
65598,1,28641,Bombus pascuorum,"",eukaryota,false,13193.827582517646,100,100,0.22026423343101245,1,,,84.0,100.0,10^-33.7403,,,,,100,1.1013211671550622,5,,,88.48,33.0,10^2.80692e-05,,,,,
130706,1,28641,Bombus modestus,"",eukaryota,false,13083.69546580214,100,100,1.3215854005860748,6,,,99.0,100.0,10^-54.3258,,,,,,,,,,,,,,,,,
309947,1,28641,Bombus ephippiatus,"",eukaryota,false,10969.15882486442,100,100,0.4405284668620249,2,,,94.2785,86.0,10^-39.9838,,,,,100,0.6607927002930374,3,,,98.5,33.0,10^3.5795e-10,,,,,
85660,1,28641,Bombus hortorum,"",eukaryota,false,10947.13240152132,100,100,0.6607927002930374,3,,,94.11,83.6667,10^-34.0475,,,,,100,0.4405284668620249,2,,,100.0,25.0,10^1.55815e-05,,,,,
103936,1,28641,Bombus monticola,"",eukaryota,false,10925.105978178219,100,100,0.8810569337240498,4,,,92.8225,100.25,10^-43.8659,,,,,100,0.22026423343101245,1,,,93.8,32.0,10^9.08e-10,,,,,
130691,1,28641,Bombus diversus,"",eukaryota,false,8810.569337240498,100,,,,,,,,,,,,,100,0.8810569337240498,4,,,92.7333,32.0,10^1.71728e-09,,,,,
130678,1,28641,Bombus ardens,"",eukaryota,false,8766.516490554295,100,100,0.4405284668620249,2,,,92.5,100.0,10^-45.4054,,,,,100,0.4405284668620249,2,,,100.0,32.0,10^1.22e-13,,,,,
130714,1,28641,Bombus trifasciatus,"",eukaryota,false,6585.900579587273,100,100,0.22026423343101245,1,,,100.0,99.0,10^-53.644,,,,,100,0.4405284668620249,2,,,89.1,32.0,10^1.585e-06,,,,,
130708,1,28641,Bombus polaris,"",eukaryota,false,4383.258245277148,100,100,0.22026423343101245,1,,,90.0,60.0,10^-20.2384,,,,,100,0.22026423343101245,1,,,90.9,33.0,10^1.07e-12,,,,,
395527,1,28641,Bombus gerstaeckeri,"",eukaryota,false,4361.231821934047,100,100,0.4405284668620249,2,,,90.4845,99.5,10^-40.2613,,,,,,,,,,,,,,,,,
1164558,1,28641,Bombus longipennis,"",eukaryota,false,2202.6423343101246,100,,,,,,,,,,,,,100,0.22026423343101245,1,,,81.8,33.0,10^7.58e-08,,,,,
396416,1,28641,Bombus pyrosoma,"",eukaryota,false,2202.6423343101246,100,,,,,,,,,,,,,100,0.22026423343101245,1,,,84.8,33.0,10^2.36e-09,,,,,
395508,1,28641,Bombus atripes,"",eukaryota,false,2202.6423343101246,100,,,,,,,,,,,,,100,0.22026423343101245,1,,,97.0,33.0,10^4.18e-14,,,,,
395507,1,28641,Bombus asiaticus,"",eukaryota,false,2202.6423343101246,100,,,,,,,,,,,,,100,0.22026423343101245,1,,,71.0,31.0,10^0.000824,,,,,
309963,1,28641,Bombus keriensis,"",eukaryota,false,2202.6423343101246,100,,,,,,,,,,,,,100,0.22026423343101245,1,,,100.0,23.0,10^4.73e-07,,,,,
203812,1,28641,Bombus morio,"",eukaryota,false,2202.6423343101246,100,,,,,,,,,,,,,100,0.22026423343101245,1,,,68.8,32.0,10^2.65e-05,,,,,
184050,1,28641,Bombus bicoloratus,"",eukaryota,false,2202.6423343101246,100,,,,,,,,,,,,,100,0.22026423343101245,1,,,62.5,32.0,10^0.000402,,,,,
163670,1,28641,Bombus subterraneus,"",eukaryota,false,2202.6423343101246,100,,,,,,,,,,,,,100,0.22026423343101245,1,,,97.0,33.0,10^5.93e-16,,,,,
130707,1,28641,Bombus patagiatus,"",eukaryota,false,2202.6423343101246,100,,,,,,,,,,,,,100,0.22026423343101245,1,,,89.7,29.0,10^2.37e-06,,,,,
130694,1,28641,Bombus florilegus,"",eukaryota,false,2202.6423343101246,100,,,,,,,,,,,,,100,0.22026423343101245,1,,,84.0,25.0,10^0.000488,,,,,
130686,1,28641,Bombus consobrinus,"",eukaryota,false,2202.6423343101246,100,,,,,,,,,,,,,100,0.22026423343101245,1,,,80.6,31.0,10^4.95e-06,,,,,
103935,1,28641,Bombus frigidus,"",eukaryota,false,2202.6423343101246,100,,,,,,,,,,,,,100,0.22026423343101245,1,,,81.3,32.0,10^1.54e-07,,,,,
85670,1,28641,Bombus wurflenii,"",eukaryota,false,2202.6423343101246,100,,,,,,,,,,,,,100,0.22026423343101245,1,,,81.8,33.0,10^1.12e-05,,,,,
85663,1,28641,Bombus jonellus,"",eukaryota,false,2202.6423343101246,100,,,,,,,,,,,,,100,0.22026423343101245,1,,,75.0,32.0,10^0.00037,,,,,
30197,1,28641,Bombus barbutellus,"",eukaryota,false,2202.6423343101246,100,,,,,,,,,,,,,100,0.22026423343101245,1,,,75.0,32.0,10^3.98e-06,,,,,
1830223,1,28641,Bombus applanatus,"",eukaryota,false,2180.6159109670234,100,100,0.22026423343101245,1,,,92.958,71.0,10^-29.0857,,,,,,,,,,,,,,,,,
421270,1,28641,Bombus funerarius,"",eukaryota,false,2180.6159109670234,100,100,0.22026423343101245,1,,,95.652,46.0,10^-16.2367,,,,,,,,,,,,,,,,,
395574,1,28641,Bombus vogti,"",eukaryota,false,2180.6159109670234,100,100,0.22026423343101245,1,,,100.0,100.0,10^-55.6982,,,,,,,,,,,,,,,,,
395541,1,28641,Bombus melaleucus,"",eukaryota,false,2180.6159109670234,100,100,0.22026423343101245,1,,,92.857,98.0,10^-44.728,,,,,,,,,,,,,,,,,
395536,1,28641,Bombus kashmirensis,"",eukaryota,false,2180.6159109670234,100,100,0.22026423343101245,1,,,93.902,82.0,10^-35.1988,,,,,,,,,,,,,,,,,
309970,1,28641,Bombus picipes,"",eukaryota,false,2180.6159109670234,100,100,0.22026423343101245,1,,,100.0,100.0,10^-55.6982,,,,,,,,,,,,,,,,,
309964,1,28641,Bombus ladakhensis,"",eukaryota,false,2180.6159109670234,100,100,0.22026423343101245,1,,,93.0,100.0,10^-46.0916,,,,,,,,,,,,,,,,,
309946,1,28641,Bombus brodmannicus,"",eukaryota,false,2180.6159109670234,100,100,0.22026423343101245,1,,,98.246,57.0,10^-25.064,,,,,,,,,,,,,,,,,
207644,1,28641,Bombus perplexus,"",eukaryota,false,2180.6159109670234,100,100,0.22026423343101245,1,,,93.0,100.0,10^-46.0916,,,,,,,,,,,,,,,,,
130711,1,28641,Bombus sporadicus,"",eukaryota,false,2180.6159109670234,100,100,0.22026423343101245,1,,,97.0,100.0,10^-51.5811,,,,,,,,,,,,,,,,,
85659,1,28641,Bombus funebris,"",eukaryota,false,2180.6159109670234,100,100,0.22026423343101245,1,,,92.0,100.0,10^-44.7192,,,,,,,,,,,,,,,,,
28651,2,28651,Melipona,"",eukaryota,false,49911875.29546743,100,100,0.22026423343101245,1,,,88.406,69.0,10^-23.6086,,,,,100,4991.187529546743,22660,123,21779,71.2163,55.6448,10^0.0297446,,,,,"[166423, 596970]"
166423,1,28651,Melipona quadrifasciata,"",eukaryota,false,49911875.29546743,100,,,,,,,,,,,,,100,4991.187529546743,22660,123,21779,71.2163,55.6448,10^0.0297446,,,,,
596970,1,28651,Melipona capixaba,"",eukaryota,false,2202.6423343101246,100,100,0.22026423343101245,1,,,88.406,69.0,10^-23.6086,,,,,,,,,,,,,,,,,
7459,2,7459,Apis,"",eukaryota,false,27832021.48370524,100,83.39203735957445,72.02640433194107,327,3,38,91.1528,70.3519,10^-23.7158,0.231781,0.860929,,,100,4171.804581183376,18940,121,15888,83.672,64.7949,10^0.0567184,,,,,"[7461, 7463, 7460, 7462]"
7461,1,7459,Apis cerana,Asiatic honeybee,eukaryota,false,27832021.48370524,100,58.97862767371321,33.92069194837592,154,1,5,92.6107,57.3793,10^-19.6932,0.135021,0.572846,,,100,2766.5187718935163,12560,67,11001,86.0471,70.8984,10^0.0367393,,,,,
7463,1,7459,Apis florea,little honeybee,eukaryota,false,7418198.3400427075,100,59.747644594250374,17.180610207618972,78,1,18,90.8317,80.2295,10^-27.1609,0.0675106,0.286423,,,100,733.2596330918404,3329,18,2878,85.704,60.9647,10^0.0373703,,,,,
7460,1,7459,Apis mellifera,honey bee,eukaryota,false,4302205.697685018,100,44.13912739457755,5.506605835775312,25,,,91.084,61.6087,10^-21.5341,0.0292491,0.124093,,,100,428.1936697898882,1944,23,1342,77.5805,45.5734,10^0.0771049,,,,,
7462,1,7459,Apis dorsata,giant honeybee,eukaryota,false,2566903.046364107,100,100,15.418496340170872,70,1,15,89.4485,82.0806,10^-26.7804,,,,,100,243.8325064081308,1107,13,667,74.4842,61.991,10^0.187688,,,,,
28644,2,28644,Eufriesea,"",eukaryota,false,21345806.86179942,100,100,47.57707442109869,216,4,44,91.0765,109.726,10^-36.4648,,,,,100,2087.003611758843,9475,115,7130,81.1825,52.4228,10^0.0407286,,,,,[516756]
516756,1,28644,Eufriesea mexicana,"",eukaryota,false,21345806.86179942,100,100,47.57707442109869,216,4,44,91.0765,109.726,10^-36.4648,,,,,100,2087.003611758843,9475,115,7130,81.1825,52.4228,10^0.0407286,,,,,
166413,2,166413,Frieseomelitta,"",eukaryota,false,14733474.574200422,100,,,,,,,,,,,,,100,1473.3474574200422,6689,85,5643,76.1158,53.5739,10^0.0942586,,,,,[561572]
561572,1,166413,Frieseomelitta varia,"",eukaryota,false,14733474.574200422,100,,,,,,,,,,,,,100,1473.3474574200422,6689,85,5643,76.1158,53.5739,10^0.0942586,,,,,
117248,2,117248,Habropoda,"",eukaryota,false,9218430.856170837,100,99,20.264309475653146,92,2,27,90.2851,111.0,10^-35.5935,0.0192397,0.0816273,,,100,901.982035899996,4095,64,2676,80.4949,45.4369,10^0.0973027,,,,,[597456]
597456,1,117248,Habropoda laboriosa,"",eukaryota,false,9218430.856170837,100,99,20.264309475653146,92,2,27,90.2851,111.0,10^-35.5935,0.0192397,0.0816273,,,100,901.982035899996,4095,64,2676,80.4949,45.4369,10^0.0973027,,,,,
124287,2,124287,Osmia,"",eukaryota,false,8330018.859164058,100,100,31.277521147203768,142,2,63,90.3502,122.793,10^-37.8794,,,,,99,1095.594297085856,4974,53,4091,65.2382,49.1895,10^0.234458,0.00961987,0.0408136,,,"[473952, 1437190]"
473952,1,124287,Osmia lignaria,orchard mason bee,eukaryota,false,8330018.859164058,100,100,22.46695180996327,102,1,52,90.3586,121.94,10^-38.3948,,,,,100,818.7221556630733,3717,27,3331,50.754,55.9922,10^0.332031,,,,,
1437190,1,124287,Osmia bicornis,red mason bee,eukaryota,false,2801729.5514570978,100,100,8.810569337240498,40,1,11,90.3317,124.658,10^-36.7538,,,,,99,276.87214142278265,1257,26,760,88.9382,38.0583,10^0.0748034,0.00961987,0.0408136,,,
78173,2,78173,Ceratina,"",eukaryota,false,7969159.96553403,100,100,32.599106547789845,148,4,79,89.3889,80.9308,10^-22.5761,,,,,100,764.5371542390442,3471,45,2922,68.8761,49.7513,10^0.135213,,,,,"[156304, 710017]"
156304,1,78173,Ceratina calcarata,"",eukaryota,false,7969159.96553403,100,100,32.599106547789845,148,4,79,89.3889,80.9308,10^-22.5761,,,,,100,764.3168900056132,3470,45,2922,68.8666,49.7597,10^0.135274,,,,,
710017,1,78173,Ceratina breviceps,"",eukaryota,false,2202.6423343101246,100,,,,,,,,,,,,,100,0.22026423343101245,1,,,90.3,31.0,10^1.56e-10,,,,,
132116,2,132116,Megachile,"",eukaryota,false,6084497.197045569,99,45.03041166022383,14.757703639877834,67,1,15,91.8298,70.7963,10^-26.1778,0.0768438,0.326021,,,99,617.8411747739899,2805,31,1803,81.0169,42.7806,10^0.188466,0.0384219,0.16301,,,"[143995, 1004194]"
143995,1,132116,Megachile rotundata,alfalfa leafcutting bee,eukaryota,false,6084497.197045569,99,44.35479802358382,14.537439406446822,66,1,15,91.8192,70.3962,10^-25.905,0.0768438,0.326021,,,99,617.8411747739899,2805,31,1803,81.0169,42.7806,10^0.188466,0.0384219,0.16301,,,
1004194,1,132116,Megachile patellimana,"",eukaryota,false,991.8589105422126,100,100,0.22026423343101245,1,,,92.391,92.0,10^-40.6383,,,,,,,,,,,,,,,,,
7451,2,7451,Vespula,"",eukaryota,false,5601319.456150646,100,,,,,,,,,,,,,100,636.563634615626,2890,7,2786,79.4133,50.5629,10^0.00440305,,,,,"[7454, 30212, 30213, 765337]"
7454,1,7451,Vespula vulgaris,"",eukaryota,false,5601319.456150646,100,,,,,,,,,,,,,100,560.1319456150646,2543,4,2514,77.078,47.0975,10^7.80377e-05,,,,,
30212,1,7451,Vespula germanica,"",eukaryota,false,726871.9703223411,100,,,,,,,,,,,,,100,72.68719703223411,330,2,267,93.4871,73.8963,10^0.0109774,,,,,
30213,1,7451,Vespula pensylvanica,western yellowjacket,eukaryota,false,35242.277348961994,100,,,,,,,,,,,,,100,3.5242277348961992,16,1,5,79.1,28.125,10^0.206253,,,,,
765337,1,7451,Vespula acadica,"",eukaryota,false,2202.6423343101246,100,,,,,,,,,,,,,100,0.22026423343101245,1,,,100.0,31.0,10^2.75e-11,,,,,
7424,2,7424,Nasonia,"",eukaryota,false,5420702.784737216,100,-100,0.0,0,,,0,0,10^0,0.017132,0.0726847,,,100,542.0702784737216,2461,6,2199,91.9795,48.9145,10^0.0262481,,,,,[7425]
7425,1,7424,Nasonia vitripennis,jewel wasp,eukaryota,false,5420702.784737216,100,-100,0.0,0,,,0,0,10^0,0.017132,0.0726847,,,100,542.0702784737216,2461,6,2199,91.9795,48.9145,10^0.0262481,,,,,
178032,2,178032,Dufourea,"",eukaryota,false,4112789.2282185894,99,12.068531739296285,1.7621138674480996,8,,,89.9525,71.375,10^-26.0963,0.0337553,0.143212,,,99,419.60336468607875,1905,34,1211,86.0319,38.4273,10^0.068983,0.101775,0.313484,,,[178035]
178035,1,178032,Dufourea novaeangliae,"",eukaryota,false,4112789.2282185894,99,12.068531739296285,1.7621138674480996,8,,,89.9525,71.375,10^-26.0963,0.0337553,0.143212,,,99,419.60336468607875,1905,34,1211,86.0319,38.4273,10^0.068983,0.101775,0.313484,,,
115080,2,115080,Megalopta,"",eukaryota,false,3988985.267435635,100,100,4.185020435189236,19,,,90.4674,75.8889,10^-29.0027,,,,,100,394.7135063083743,1792,18,1224,91.853,80.1289,10^0.0471598,,,,,[115081]
115081,1,115080,Megalopta genalis,"",eukaryota,false,3988985.267435635,100,100,4.185020435189236,19,,,90.4674,75.8889,10^-29.0027,,,,,100,394.7135063083743,1792,18,1224,91.853,80.1289,10^0.0471598,,,,,
62624,2,62624,Varroa,"",eukaryota,false,3052556.989126297,99,-100,0.0,0,,,0,0,10^0,0.0517928,0.219738,,,99,311.8941545383136,1416,1,1411,52.7197,66.3933,10^3.12411e-07,0.0192109,0.0815051,,,"[109461, 62625]"
109461,1,62624,Varroa destructor,honeybee mite,eukaryota,false,3052556.989126297,99,-100,0.0,0,,,0,0,10^0,0.0517928,0.219738,,,99,311.4536260714516,1414,1,1411,52.4863,66.6242,10^3.04363e-07,0.0192109,0.0815051,,,
62625,1,62624,Varroa jacobsoni,"",eukaryota,false,4361.231821934047,100,,,,,,,,,,,,,100,0.4405284668620249,2,,,87.5,32.0,10^1.51157e-06,,,,,
4219,2,4219,Artemisia,"",eukaryota,false,2981316.2673150045,99,-100,0.0,0,,,0,0,10^0,0.0280825,0.119144,,,99,304.1849063682282,1381,1,1379,87.3115,78.8074,10^1.9041e-09,1.41588,2.68712,,,[35608]
35608,1,4219,Artemisia annua,sweet wormwood,eukaryota,false,2981316.2673150045,99,,,,,,,,,,,,,99,304.1849063682282,1381,1,1379,87.3115,78.8074,10^1.9041e-09,1.41588,2.68712,,,
7482,2,7482,Lasius,"",eukaryota,false,2756800.0531218396,99,,,,,,,,,,,,,99,281.2774260914029,1277,5,1237,81.5247,266.061,10^0.00420325,0.281932,0.860132,,,[67767]
