tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids
28641,2,28641,Bombus,bumble bees,eukaryota,false,2241083608.3921266,100,99,345434.58696739073,2331813,20831,2186359,95.5583,1124.59,10^-232.261,0.017132,0.0726847,,,100,292100.8092143029,1971790,12400,1890613,93.8316,357.113,10^0.00312381,,,,,"[30195, 2705177, 132113, 207650, 103933, 130704, 130691, 30192, 30193, 396416, 1164557, 421273, 130678, 309959, 28643, 130701, 395577, 30194, 130695, 309963, 395534, 203813, 65598, 309974, 2044545, 85660, 309970, 130707, 30198, 1164558, 207645, 603048, 309942, 229485, 207647, 184053, 103935, 28642, 1578844, 395564, 395536, 395515, 309971, 239129, 207643, 207639, 207624]"
30195,1,28641,Bombus terrestris,buff-tailed bumblebee,eukaryota,false,2241083608.3921266,100,99,119602.68873951447,807363,6888,762591,95.2608,1055.18,10^-229.317,0.017132,0.0726847,,,100,106885.7656056145,721519,4517,696762,94.2946,330.351,10^0.00381977,,,,,
2705177,1,28641,Bombus vancouverensis,"",eukaryota,false,1249177104.9756494,100,100,55161.52806325575,372361,3134,354967,95.9108,1059.93,10^-236.107,,,,,100,70307.79771494176,474604,2097,464609,93.5091,430.787,10^0.00128154,,,,,
132113,1,28641,Bombus impatiens,common eastern bumble bee,eukaryota,false,1208894424.3838305,100,100,66824.88009925374,451093,4289,413544,95.5495,981.009,10^-229.121,,,,,100,54732.81114012185,369467,3110,349518,94.8265,312.314,10^0.0028711,,,,,
207650,1,28641,Bombus vosnesenskii,"",eukaryota,false,773960676.2587264,100,100,46316.24169027647,312652,3254,291575,95.5688,1154.54,10^-241.208,,,,,100,31542.988352498935,212927,1715,203556,92.5157,379.323,10^0.00288906,,,,,
103933,1,28641,Bombus bifarius,"",eukaryota,false,685654219.2100439,100,100,48703.81275114346,328769,3186,311719,95.8955,1569.12,10^-242.113,,,,,100,20348.64729737237,137361,919,125420,91.999,429.832,10^0.00618684,,,,,
130704,1,28641,Bombus ignitus,"",eukaryota,false,90124741.21808048,100,100,4154.13958483788,28042,15,26646,95.0304,279.927,10^-127.495,,,,,100,4899.875932818547,33076,14,32794,95.1748,166.568,10^2.32159e-06,,,,,
130691,1,28641,Bombus diversus,"",eukaryota,false,56800666.62963169,100,100,3339.370034998056,22542,12,16809,93.0587,193.038,10^-78.002,,,,,100,2374.0903283150938,16026,2,13041,83.0258,72.861,10^9.14272e-05,,,,,
30192,1,28641,Bombus lapidarius,"",eukaryota,false,10198485.26933689,100,100,542.7846601114753,3664,7,3580,99.8151,131.8,10^-59.9035,,,,,100,482.49171342332835,3257,6,1530,98.8753,140.597,10^4.47546e-07,,,,,
30193,1,28641,Bombus lucorum,white-tailed bumblebee,eukaryota,false,3561683.6101698056,100,100,158.95413217784198,1073,1,1047,97.6106,2222.46,10^-301.132,,,,,100,198.803770160917,1342,5,1317,97.3756,488.923,10^1.02068e-10,,,,,
396416,1,28641,Bombus pyrosoma,"",eukaryota,false,3234842.508749514,100,100,271.98488972834843,1836,7,1742,99.7459,642.057,10^-236.988,,,,,100,54.21921004388645,366,4,314,90.0993,95.1864,10^3.35995e-07,,,,,
1164557,1,28641,Bombus lantschouensis,"",eukaryota,false,1546417.79160417,100,100,149.76945725237488,1011,9,988,94.0017,877.939,10^-284.108,,,,,100,6.370016480565894,43,2,33,89.9684,122.469,10^0.043125,,,,,
421273,1,28641,Bombus sibiricus,"",eukaryota,false,1432513.0085365628,100,,,,,,,,,,,,,100,143.2513008536563,967,1,964,87.2386,312.7,10^9.30357e-23,,,,,
130678,1,28641,Bombus ardens,"",eukaryota,false,1132603.7442364316,100,100,110.36423902375795,745,3,713,90.1461,791.229,10^-174.736,,,,,100,3.999777790122771,27,1,5,98.135,39.9,10^0.01325,,,,,
309959,1,28641,Bombus friseanus,"",eukaryota,false,876854.9895376181,100,100,1.333259263374257,9,,,99.9166,134.875,10^-79.3324,,,,,100,86.36557228302131,583,2,577,99.4177,217.933,10^1.03536e-10,,,,,
28643,1,28641,Bombus pensylvanicus,"",eukaryota,false,834486.9729459474,100,100,84.29161342888358,569,23,408,95.8626,327.501,10^-166.242,,,,,,,,,,,,,,,,,
130701,1,28641,Bombus hypocrita,"",eukaryota,false,310471.6404644186,100,100,6.2218765624131995,42,2,12,97.6797,122.167,10^-56.0469,,,,,100,24.887506249652798,168,3,161,96.6574,210.409,10^0.000486961,,,,,
395577,1,28641,Bombus waltoni,"",eukaryota,false,29627.983630539045,100,,,,,,,,,,,,,100,2.9627983630539045,20,1,8,73.1156,34.2,10^0.212,,,,,
30194,1,28641,Bombus pratorum,"",eukaryota,false,29346.517786048924,100,100,2.8146584449012093,19,1,18,97.5081,92.9412,10^-36.3996,,,,,100,0.14813991815269523,1,,,100.0,28.0,10^1.51e-10,,,,,
