tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids
28641,2,28641,Bombus,bumble bees,eukaryota,false,1870327758.7643466,100,99,337185.97118656104,2436711,24701,2166245,95.5551,892.388,10^-221.655,0.017132,0.0726847,,,100,264348.7611482818,1910345,13981,1774342,92.8386,290.075,10^0.00612068,,,,,"[30195, 2705177, 132113, 207650, 103933, 130704, 130691, 130701, 396416, 30192, 30193, 130678, 28643, 1164557, 309959, 65598, 395515, 395536, 30200, 30194, 30191, 85660, 103936, 421273, 421271, 421270, 130714, 395577, 65597, 103935, 1196864, 203812, 85665, 130695, 130694, 207624, 130705, 309970, 207645, 30202, 1578844, 395507, 309967, 309964, 239131, 239129, 203818, 130715, 85668, 1164559, 395570, 395534, 395525, 309975, 309972, 203815, 203808, 203805, 184053, 130708, 103937, 85662, 85659, 85658, 85656, 2010137, 2010136, 2010135, 1830223, 395560, 309976, 309971, 207638, 184060, 99932, 60898, 30198]"
30195,1,28641,Bombus terrestris,buff-tailed bumblebee,eukaryota,false,1870327758.7643466,100,99,101880.29442151095,736249,8598,669602,95.7676,866.395,10^-225.414,0.017132,0.0726847,,,100,87179.89931391177,630015,5220,605678,94.4034,268.639,10^0.00382609,,,,,
2705177,1,28641,Bombus vancouverensis,"",eukaryota,false,1156804664.1413572,100,100,60368.013706165555,436256,3751,403282,95.6937,773.094,10^-213.379,,,,,100,55916.13284503182,404084,2400,378673,92.5463,280.64,10^0.00449459,,,,,
132113,1,28641,Bombus impatiens,common eastern bumble bee,eukaryota,false,1132921994.9215488,100,100,62472.320316113975,451463,4813,354276,94.9435,848.082,10^-215.423,,,,,100,51444.60237920204,371770,3317,344903,94.7636,251.684,10^0.00391433,,,,,
207650,1,28641,Bombus vosnesenskii,"",eukaryota,false,1042944324.004916,100,100,54949.28926748795,397097,3730,372582,95.4098,1010.88,10^-227.237,,,,,100,49894.63602567852,360569,1887,324743,87.8184,389.595,10^0.0180646,,,,,
103933,1,28641,Bombus bifarius,"",eukaryota,false,581900695.1073124,100,100,42054.997261950106,303915,3714,279596,96.1009,1123.47,10^-240.877,,,,,100,16555.62222140063,119641,1107,98665,90.7464,349.863,10^0.0051444,,,,,
130704,1,28641,Bombus ignitus,"",eukaryota,false,127268275.57628357,100,100,10768.53688342121,77820,32,55230,92.1489,314.013,10^-101.601,,,,,100,2065.9760430413603,14930,23,14037,93.2551,220.094,10^0.000853131,,,,,
130691,1,28641,Bombus diversus,"",eukaryota,false,24408877.330918416,100,100,1794.2026372454307,12966,4,11730,94.6256,235.815,10^-100.94,,,,,100,664.627122218865,4803,3,3480,83.0189,36.4037,10^2.6848e-05,,,,,
130701,1,28641,Bombus hypocrita,"",eukaryota,false,10451444.847076314,100,100,1053.7446461995953,7615,2,7549,97.7161,475.222,10^-303.06,,,,,100,1.937284970032086,14,,,89.9417,43.0833,10^5.7111e-10,,,,,
396416,1,28641,Bombus pyrosoma,"",eukaryota,false,9884913.533090003,100,100,671.961129605415,4856,6,4611,99.8682,444.9,10^-221.146,,,,,100,323.2498349996395,2336,5,2276,88.4619,184.382,10^3.94073e-06,,,,,
30192,1,28641,Bombus lapidarius,"",eukaryota,false,9025298.67863741,100,100,882.4333038496152,6377,10,6209,98.9524,338.045,10^-181.491,,,,,100,28.920897052621857,209,4,85,94.5863,39.4457,10^0.000557377,,,,,
30193,1,28641,Bombus lucorum,white-tailed bumblebee,eukaryota,false,1440744.9944630766,100,100,11.48533232233308,83,4,41,98.2739,219.795,10^-127.354,,,,,100,132.7040204471979,959,9,928,96.664,365.451,10^0.00214472,,,,,
130678,1,28641,Bombus ardens,"",eukaryota,false,1303654.4073337344,100,100,67.80497395112302,490,2,446,97.5444,1127.5,10^-275.753,,,,,100,63.23851652176167,457,2,434,99.3652,393.125,10^0.00287256,,,,,
28643,1,28641,Bombus pensylvanicus,"",eukaryota,false,1220641.7463678597,100,100,123.01759559703747,889,26,674,95.0172,298.743,10^-145.638,,,,,100,0.2767549957188694,2,,,95.05,30.0,10^9.75e-06,,,,,
1164557,1,28641,Bombus lantschouensis,"",eukaryota,false,710208.6700137627,100,100,65.86768898109092,476,7,383,95.7559,426.374,10^-238.109,,,,,100,5.811854910096258,42,2,19,95.1641,35.0244,10^1.90975e-05,,,,,
309959,1,28641,Bombus friseanus,"",eukaryota,false,571374.5264113919,100,100,1.2453974807349124,9,,,99.6691,93.7778,10^-51.0016,,,,,100,55.904509135211626,404,1,397,99.7673,410.329,10^2.66675e-06,,,,,
65598,1,28641,Bombus pascuorum,"",eukaryota,false,49539.14423367762,100,100,2.7675499571886943,20,,,97.4103,140.1,10^-78.0685,,,,,100,2.2140399657509553,16,,,96.5444,28.5556,10^1.7217e-06,,,,,
395515,1,28641,Bombus breviceps,"",eukaryota,false,42827.83558749504,100,100,0.6918874892971736,5,,,98.4154,106.8,10^-58.1522,,,,,100,3.5978149443453025,26,1,24,86.7625,147.85,10^1.6351e-09,,,,,
395536,1,28641,Bombus kashmirensis,"",eukaryota,false,39755.85513501559,100,100,3.7361924422047372,27,1,24,90.2563,486.143,10^-273.115,,,,,100,0.2767549957188694,2,,,84.2,47.5,10^4.295e-15,,,,,
30200,1,28641,Bombus rupestris,"",eukaryota,false,26028.80734735967,100,100,2.6291724593292596,19,1,10,93.3702,213.7,10^-79.9799,,,,,,,,,,,,,,,,,
30194,1,28641,Bombus pratorum,"",eukaryota,false,16453.084495486786,100,100,1.522152476453782,11,,,95.5058,121.111,10^-61.4258,,,,,100,0.1383774978594347,1,,,100.0,34.0,10^1.91e-15,,,,,
30191,1,28641,Bombus hypnorum,"",eukaryota,false,13837.749785943472,100,,,,,,,,,,,,,100,1.3837749785943472,10,,,86.54,46.6,10^5.14e-08,,,,,
85660,1,28641,Bombus hortorum,"",eukaryota,false,9658.749350588543,100,100,0.2767549957188694,2,,,96.504,116.0,10^-61.1427,,,,,100,0.6918874892971736,5,,,78.96,33.0,10^8.61117e-06,,,,,
103936,1,28641,Bombus monticola,"",eukaryota,false,9589.560601658826,100,100,0.968642485016043,7,,,92.5361,117.143,10^-54.6767,,,,,,,,,,,,,,,,,
421273,1,28641,Bombus sibiricus,"",eukaryota,false,8302.649871566084,100,,,,,,,,,,,,,100,0.8302649871566083,6,,,73.393,44.0,10^0.000135003,,,,,
421271,1,28641,Bombus grahami,"",eukaryota,false,8219.623372850423,100,100,0.8302649871566083,6,,,99.3717,119.333,10^-67.7826,,,,,,,,,,,,,,,,,
421270,1,28641,Bombus funerarius,"",eukaryota,false,8219.623372850423,100,100,0.8302649871566083,6,,,93.5586,40.2,10^-11.4921,,,,,,,,,,,,,,,,,
130714,1,28641,Bombus trifasciatus,"",eukaryota,false,8219.623372850423,100,100,0.8302649871566083,6,,,95.8353,63.5,10^-28.1352,,,,,,,,,,,,,,,,,
395577,1,28641,Bombus waltoni,"",eukaryota,false,6905.037143185791,100,100,0.1383774978594347,1,,,100.0,70.0,10^-35.2675,,,,,100,0.5535099914377388,4,,,59.339,31.0,10^0.340083,,,,,
65597,1,28641,Bombus humilis,"",eukaryota,false,6891.199393399849,100,100,0.2767549957188694,2,,,94.5,111.0,10^-56.3677,,,,,100,0.4151324935783042,3,,,100.0,25.0,10^5.01577e-07,,,,,
103935,1,28641,Bombus frigidus,"",eukaryota,false,5521.262164591446,100,100,0.1383774978594347,1,,,99.18,122.0,10^-69.3355,,,,,100,0.4151324935783042,3,,,68.45,45.5,10^5.95005e-08,,,,,
1196864,1,28641,Bombus pauloensis,"",eukaryota,false,4151.324935783042,100,,,,,,,,,,,,,100,0.4151324935783042,3,,,95.0667,35.3333,10^4.06667e-06,,,,,
203812,1,28641,Bombus morio,"",eukaryota,false,4151.324935783042,100,,,,,,,,,,,,,100,0.4151324935783042,3,,,93.25,40.0,10^1.41e-14,,,,,
85665,1,28641,Bombus mesomelas,"",eukaryota,false,4151.324935783042,100,,,,,,,,,,,,,100,0.4151324935783042,3,,,83.4333,35.3333,10^1.96967e-05,,,,,
130695,1,28641,Bombus formosellus,"",eukaryota,false,4137.487185997097,100,100,0.1383774978594347,1,,,100.0,115.0,10^-65.9303,,,,,100,0.2767549957188694,2,,,77.2,43.0,10^1.07008e-11,,,,,
130694,1,28641,Bombus florilegus,"",eukaryota,false,4109.8116864252115,100,100,0.4151324935783042,3,,,92.9985,141.5,10^-69.6169,,,,,,,,,,,,,,,,,
207624,1,28641,Bombus campestris,"",eukaryota,false,2767.549957188694,100,,,,,,,,,,,,,100,0.2767549957188694,2,,,36.667,30.0,10^0.44,,,,,
130705,1,28641,Bombus koreanus,"",eukaryota,false,2767.549957188694,100,,,,,,,,,,,,,100,0.2767549957188694,2,,,98.65,29.0,10^0.0003535,,,,,
309970,1,28641,Bombus picipes,"",eukaryota,false,2753.7122074027507,100,100,0.1383774978594347,1,,,100.0,78.0,10^-40.71,,,,,100,0.1383774978594347,1,,,90.2,41.0,10^6.92e-18,,,,,
207645,1,28641,Bombus ruderatus,"",eukaryota,false,2753.7122074027507,100,100,0.1383774978594347,1,,,100.0,102.0,10^-57.062,,,,,100,0.1383774978594347,1,,,97.1,34.0,10^1.84e-13,,,,,
30202,1,28641,Bombus vestalis,"",eukaryota,false,2753.7122074027507,100,100,0.1383774978594347,1,,,98.095,105.0,10^-56.3632,,,,,100,0.1383774978594347,1,,,70.3,37.0,10^7.31e-08,,,,,
1578844,1,28641,Bombus erzurumensis,"",eukaryota,false,2739.8744576168074,100,100,0.2767549957188694,2,,,100.0,96.0,10^-52.9712,,,,,,,,,,,,,,,,,
395507,1,28641,Bombus asiaticus,"",eukaryota,false,2739.8744576168074,100,100,0.2767549957188694,2,,,89.155,147.5,10^-62.7344,,,,,,,,,,,,,,,,,
309967,1,28641,Bombus maxillosus,"",eukaryota,false,2739.8744576168074,100,100,0.2767549957188694,2,,,100.0,93.0,10^-50.9264,,,,,,,,,,,,,,,,,
309964,1,28641,Bombus ladakhensis,"",eukaryota,false,2739.8744576168074,100,100,0.2767549957188694,2,,,99.505,108.5,10^-60.8102,,,,,,,,,,,,,,,,,
239131,1,28641,Bombus vagans,"",eukaryota,false,2739.8744576168074,100,100,0.2767549957188694,2,,,98.684,115.5,10^-64.213,,,,,,,,,,,,,,,,,
239129,1,28641,Bombus morrisoni,"",eukaryota,false,2739.8744576168074,100,100,0.2767549957188694,2,,,100.0,95.5,10^-52.6325,,,,,,,,,,,,,,,,,
203818,1,28641,Bombus sonorus,"",eukaryota,false,2739.8744576168074,100,100,0.2767549957188694,2,,,100.0,83.5,10^-44.4586,,,,,,,,,,,,,,,,,
130715,1,28641,Bombus ussurensis,"",eukaryota,false,2739.8744576168074,100,100,0.2767549957188694,2,,,100.0,36.0,10^-12.226,,,,,,,,,,,,,,,,,
85668,1,28641,Bombus pullatus,"",eukaryota,false,2739.8744576168074,100,100,0.2767549957188694,2,,,87.179,117.0,10^-46.7096,,,,,,,,,,,,,,,,,
1164559,1,28641,Bombus minshanensis,"",eukaryota,false,1383.774978594347,100,,,,,,,,,,,,,100,0.1383774978594347,1,,,89.5,38.0,10^1.61e-09,,,,,
395570,1,28641,Bombus trinominatus,"",eukaryota,false,1383.774978594347,100,,,,,,,,,,,,,100,0.1383774978594347,1,,,97.4,39.0,10^2.91e-19,,,,,
395534,1,28641,Bombus impetuosus,"",eukaryota,false,1383.774978594347,100,,,,,,,,,,,,,100,0.1383774978594347,1,,,97.2,36.0,10^1.58e-10,,,,,
395525,1,28641,Bombus filchnerae,"",eukaryota,false,1383.774978594347,100,,,,,,,,,,,,,100,0.1383774978594347,1,,,74.4,43.0,10^1.02e-10,,,,,
309975,1,28641,Bombus sylvicola,"",eukaryota,false,1383.774978594347,100,,,,,,,,,,,,,100,0.1383774978594347,1,,,76.3,38.0,10^1.04e-09,,,,,
309972,1,28641,Bombus sitkensis,"",eukaryota,false,1383.774978594347,100,,,,,,,,,,,,,100,0.1383774978594347,1,,,96.0,25.0,10^8.55e-09,,,,,
203815,1,28641,Bombus transversalis,"",eukaryota,false,1383.774978594347,100,,,,,,,,,,,,,100,0.1383774978594347,1,,,100.0,48.0,10^7.06e-27,,,,,
203808,1,28641,Bombus digressus,"",eukaryota,false,1383.774978594347,100,,,,,,,,,,,,,100,0.1383774978594347,1,,,85.1,47.0,10^1.63e-21,,,,,
203805,1,28641,Bombus atratus,"",eukaryota,false,1383.774978594347,100,,,,,,,,,,,,,100,0.1383774978594347,1,,,68.2,44.0,10^1.92e-08,,,,,
184053,1,28641,Bombus melanurus,"",eukaryota,false,1383.774978594347,100,,,,,,,,,,,,,100,0.1383774978594347,1,,,97.3,37.0,10^1.78e-14,,,,,
130708,1,28641,Bombus polaris,"",eukaryota,false,1383.774978594347,100,,,,,,,,,,,,,100,0.1383774978594347,1,,,58.0,50.0,10^8.27e-07,,,,,
103937,1,28641,Bombus ternarius,"",eukaryota,false,1383.774978594347,100,,,,,,,,,,,,,100,0.1383774978594347,1,,,83.3,48.0,10^8.95e-18,,,,,
85662,1,28641,Bombus hyperboreus,"",eukaryota,false,1383.774978594347,100,,,,,,,,,,,,,100,0.1383774978594347,1,,,96.4,28.0,10^2.21e-10,,,,,
85659,1,28641,Bombus funebris,"",eukaryota,false,1383.774978594347,100,,,,,,,,,,,,,100,0.1383774978594347,1,,,57.7,52.0,10^2.78e-05,,,,,
85658,1,28641,Bombus dahlbomii,"",eukaryota,false,1383.774978594347,100,,,,,,,,,,,,,100,0.1383774978594347,1,,,65.6,32.0,10^1.56e-05,,,,,
85656,1,28641,Bombus argillaceus,"",eukaryota,false,1383.774978594347,100,,,,,,,,,,,,,100,0.1383774978594347,1,,,92.3,39.0,10^1.28e-15,,,,,
2010137,1,28641,Bombus sp. 0523E2B01,"",eukaryota,false,1369.9372288084037,100,100,0.1383774978594347,1,,,97.368,114.0,10^-61.1308,,,,,,,,,,,,,,,,,
2010136,1,28641,Bombus sp. 0523E2A08,"",eukaryota,false,1369.9372288084037,100,100,0.1383774978594347,1,,,96.491,114.0,10^-59.7584,,,,,,,,,,,,,,,,,
2010135,1,28641,Bombus sp. 0523E2A07,"",eukaryota,false,1369.9372288084037,100,100,0.1383774978594347,1,,,97.638,127.0,10^-70.0043,,,,,,,,,,,,,,,,,
1830223,1,28641,Bombus applanatus,"",eukaryota,false,1369.9372288084037,100,100,0.1383774978594347,1,,,100.0,75.0,10^-38.6685,,,,,,,,,,,,,,,,,
395560,1,28641,Bombus securus,"",eukaryota,false,1369.9372288084037,100,100,0.1383774978594347,1,,,100.0,91.0,10^-49.5635,,,,,,,,,,,,,,,,,
309976,1,28641,Bombus wilmattae,"",eukaryota,false,1369.9372288084037,100,100,0.1383774978594347,1,,,99.138,116.0,10^-65.2403,,,,,,,,,,,,,,,,,
309971,1,28641,Bombus rufofasciatus,"",eukaryota,false,1369.9372288084037,100,100,0.1383774978594347,1,,,99.333,150.0,10^-88.459,,,,,,,,,,,,,,,,,
207638,1,28641,Bombus melanopygus,"",eukaryota,false,1369.9372288084037,100,100,0.1383774978594347,1,,,100.0,101.0,10^-56.3801,,,,,,,,,,,,,,,,,
184060,1,28641,Bombus sushkini,"",eukaryota,false,1369.9372288084037,100,100,0.1383774978594347,1,,,99.333,150.0,10^-88.459,,,,,,,,,,,,,,,,,
99932,1,28641,Bombus sichelii,"",eukaryota,false,1369.9372288084037,100,100,0.1383774978594347,1,,,98.667,75.0,10^-37.2961,,,,,,,,,,,,,,,,,
60898,1,28641,Bombus ruderarius,"",eukaryota,false,1369.9372288084037,100,100,0.1383774978594347,1,,,97.458,118.0,10^-63.8605,,,,,,,,,,,,,,,,,
30198,1,28641,Bombus bohemicus,"",eukaryota,false,1369.9372288084037,100,100,0.1383774978594347,1,,,95.05,101.0,10^-49.5182,,,,,,,,,,,,,,,,,
